,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
764,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2020-03-27,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
765,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,丹木町１丁目,2019-07-01,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
766,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,丹木町１丁目,2019-08-01,不明,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
767,窃盗,オートバイ盗,八王子,久保山駐在所,132012,東京都,八王子市,久保山町１丁目,2020-06-03,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
768,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2020-01-27,07,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
769,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2020-07-14,08,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
770,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2020-09-28,17,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
771,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野２丁目,2019-01-13,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
772,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野２丁目,2020-05-15,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
773,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町１丁目,2020-05-28,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
774,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町２丁目,2018-01-15,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
775,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,森野５丁目,2020-05-20,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
776,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,高ヶ坂３丁目,2020-03-31,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
777,窃盗,オートバイ盗,町田,原町田交番,132098,東京都,町田市,森野５丁目,2019-09-11,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
778,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森３丁目,2020-06-19,23,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
779,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森７丁目,2020-09-13,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
780,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金井７丁目,2018-02-01,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
781,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森東１丁目,2020-07-02,18,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
782,窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,鶴間３丁目,2019-09-10,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
783,窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,南町田５丁目,2016-10-10,00,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
784,窃盗,オートバイ盗,町田,成瀬駐在所,132098,東京都,町田市,成瀬１丁目,2020-06-09,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
785,窃盗,オートバイ盗,町田,成瀬駐在所,132098,東京都,町田市,成瀬２丁目,2020-03-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
786,窃盗,オートバイ盗,町田,成瀬駐在所,132098,東京都,町田市,成瀬７丁目,2020-09-28,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
787,窃盗,オートバイ盗,町田,成瀬駐在所,132098,東京都,町田市,西成瀬２丁目,2020-03-10,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
788,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2020-06-14,09,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
789,窃盗,オートバイ盗,町田,南大谷駐在所,132098,東京都,町田市,南大谷,2020-09-20,09,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
790,窃盗,オートバイ盗,町田,玉川学園駐在所,132098,東京都,町田市,玉川学園５丁目,2020-09-24,18,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
791,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-05-30,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
792,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-07-26,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
793,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-09-21,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
794,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-09-23,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
795,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-10-12,01,道路上,その他,キーなし,なし,自動二輪（50cc超）
796,窃盗,オートバイ盗,町田,本町田交番,132098,東京都,町田市,本町田,2020-11-17,07,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
797,窃盗,オートバイ盗,町田,鶴川駅前交番,132098,東京都,町田市,野津田町,2020-10-09,00,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
798,窃盗,オートバイ盗,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2020-05-21,23,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
799,窃盗,オートバイ盗,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2020-05-25,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
800,窃盗,オートバイ盗,町田,大蔵駐在所,132098,東京都,町田市,大蔵町,2020-07-07,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
801,窃盗,オートバイ盗,町田,真光寺駐在所,132098,東京都,町田市,真光寺町,2020-06-14,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
802,窃盗,オートバイ盗,町田,真光寺駐在所,132098,東京都,町田市,真光寺３丁目,2020-03-04,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
803,窃盗,オートバイ盗,町田,真光寺駐在所,132098,東京都,町田市,広袴２丁目,2020-10-08,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
804,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,野津田町,2020-05-15,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
805,窃盗,オートバイ盗,町田,野津田駐在所,132098,東京都,町田市,野津田町,2020-10-28,00,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
806,窃盗,オートバイ盗,町田,小野路駐在所,132098,東京都,町田市,小野路町,2020-05-12,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
807,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-02-12,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
808,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-02-28,21,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
809,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-03-06,14,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
810,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-04-03,07,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
811,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-04-23,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
812,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-04-23,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
813,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-09-14,13,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
814,窃盗,オートバイ盗,町田,図師駐在所,132098,東京都,町田市,図師町,2020-09-30,06,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
815,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2020-02-22,16,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
816,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2020-03-30,01,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
817,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2020-04-03,20,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
818,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2020-04-04,22,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
819,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,本町田,2020-12-08,07,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
820,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽西５丁目,2020-10-11,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
821,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2019-08-30,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
822,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東１丁目,2020-04-21,22,道路上,その他,キーなし,なし,自動二輪（50cc超）
823,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東３丁目,2018-09-16,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
824,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東３丁目,2020-10-27,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
825,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-01-14,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
826,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-04-06,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
827,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-06-24,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
828,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-09-11,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
829,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-10-09,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
830,窃盗,オートバイ盗,町田,木曽交番,132098,東京都,町田市,木曽東４丁目,2020-11-09,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
831,窃盗,オートバイ盗,町田,常盤駐在所,132098,東京都,町田市,常盤町,2020-04-09,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
832,窃盗,オートバイ盗,町田,常盤駐在所,132098,東京都,町田市,常盤町,2020-05-24,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
833,窃盗,オートバイ盗,町田,小山田駐在所,132098,東京都,町田市,上小山田町,2020-03-03,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
834,窃盗,オートバイ盗,町田,小山田駐在所,132098,東京都,町田市,小山田桜台１丁目,2020-02-12,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
835,窃盗,オートバイ盗,町田,小山田駐在所,132098,東京都,町田市,小山田桜台２丁目,2020-06-23,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
836,窃盗,オートバイ盗,町田,鶴川交番,132098,東京都,町田市,真光寺１丁目,2020-10-13,16,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
837,窃盗,オートバイ盗,町田,つくし野駅前交番,132098,東京都,町田市,小川４丁目,2020-05-05,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
838,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-02-21,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
839,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-03-14,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
840,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-03-31,12,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
841,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-04-02,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
842,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-04-25,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
843,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-05-30,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
844,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-11-01,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
845,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-12-16,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
846,窃盗,オートバイ盗,町田,山崎交番,132098,東京都,町田市,山崎町,2020-12-16,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
847,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,藤の台１丁目,2020-12-07,07,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
848,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,本町田,2016-12-01,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
849,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,本町田,2020-04-17,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
850,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井１丁目,2020-03-09,21,一戸建住宅,その他,キーなし,あり,自動二輪（50cc超）
851,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井１丁目,2020-08-15,17,道路上,その他,キーなし,なし,自動二輪（50cc超）
852,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井２丁目,2019-08-15,21,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
853,窃盗,オートバイ盗,町田,藤の台団地交番,132098,東京都,町田市,金井５丁目,2020-02-15,00,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
854,窃盗,オートバイ盗,町田,成瀬台駐在所,132098,東京都,町田市,成瀬が丘２丁目,2020-03-10,19,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
855,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,小川２丁目,2020-01-20,17,その他,その他,キーなし,なし,自動二輪（50cc超）
856,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,小川２丁目,2020-05-10,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
857,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,成瀬６丁目,2020-09-01,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
858,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬４丁目,2020-04-03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
859,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬４丁目,2020-11-02,12,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
860,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,南成瀬５丁目,2020-11-20,17,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
861,窃盗,オートバイ盗,町田,成瀬駅前交番,132098,東京都,町田市,西成瀬３丁目,2020-09-01,23,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
862,窃盗,オートバイ盗,町田,忠生駐在所,132098,東京都,町田市,忠生３丁目,2020-03-18,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
863,窃盗,オートバイ盗,町田,忠生駐在所,132098,東京都,町田市,忠生４丁目,2020-03-19,12,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
864,窃盗,オートバイ盗,町田,三輪駐在所,132098,東京都,町田市,三輪町,2020-03-08,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
865,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂３丁目,2020-03-19,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
866,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂３丁目,2020-03-28,13,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
867,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂３丁目,2020-04-07,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
868,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂３丁目,2020-04-28,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
869,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂４丁目,2020-02-16,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
870,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂４丁目,2020-03-01,23,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
871,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂７丁目,2019-10-15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
872,窃盗,オートバイ盗,町田,高ヶ坂駐在所,132098,東京都,町田市,高ヶ坂７丁目,2020-03-10,18,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
873,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,下小山田町,2020-10-27,18,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
874,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生１丁目,2020-01-18,09,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
875,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生１丁目,2020-02-28,23,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
876,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生１丁目,2020-03-31,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
877,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生１丁目,2020-10-15,12,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
878,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生２丁目,2020-04-17,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
879,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生２丁目,2020-05-17,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
880,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,忠生３丁目,2020-09-18,07,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
881,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-01-14,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
882,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-02-27,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
883,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-02-29,17,一戸建住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
884,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-04-23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
885,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,山崎町,2020-10-18,13,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
886,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,小山田桜台２丁目,2020-07-17,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
887,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽西１丁目,2020-11-28,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
888,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽西４丁目,2020-06-01,00,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
889,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽東２丁目,2020-05-15,11,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
890,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽東２丁目,2020-05-17,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
891,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽東２丁目,2020-12-03,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
892,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,木曽東３丁目,2018-12-31,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
893,窃盗,オートバイ盗,町田,忠生地区交番,132098,東京都,町田市,根岸２丁目,2020-10-12,11,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
894,窃盗,オートバイ盗,日野,日野駅前交番,132128,東京都,日野市,大坂上１丁目,2020-04-05,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
895,窃盗,オートバイ盗,日野,日野駅前交番,132128,東京都,日野市,日野本町１丁目,2020-09-18,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
896,窃盗,オートバイ盗,日野,豊田駅前交番,132128,東京都,日野市,旭が丘１丁目,2020-10-19,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
897,窃盗,オートバイ盗,日野,多摩平交番,132128,東京都,日野市,旭が丘２丁目,2020-08-23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
898,窃盗,オートバイ盗,日野,多摩平交番,132128,東京都,日野市,多摩平２丁目,2020-03-13,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
899,窃盗,オートバイ盗,日野,多摩平交番,132128,東京都,日野市,多摩平３丁目,2020-08-21,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
900,窃盗,オートバイ盗,日野,日野橋駐在所,132128,東京都,日野市,万願寺２丁目,2020-09-19,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
901,窃盗,オートバイ盗,日野,高幡不動駅南口交番,132128,東京都,日野市,大字新井,2018-02-01,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
902,窃盗,オートバイ盗,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2020-02-09,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
903,窃盗,オートバイ盗,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2020-03-07,15,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
904,窃盗,オートバイ盗,日野,高幡不動駅南口交番,132128,東京都,日野市,高幡,2020-09-26,00,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
905,窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,落川,2019-12-24,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
906,窃盗,オートバイ盗,日野,百草園交番,132128,東京都,日野市,三沢１丁目,2020-08-31,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
907,窃盗,オートバイ盗,日野,百草団地交番,132128,東京都,日野市,百草,2020-02-01,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
