,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
1132,窃盗,部品ねらい,町田,鶴間交番,132098.0,東京都,町田市,南町田３丁目,2020-11-24,09,その他,その他,その他
1133,窃盗,部品ねらい,町田,成瀬駐在所,132098.0,東京都,町田市,成瀬６丁目,2020-11-21,16,その他,駐車（輪）場,ナンバープレート
1134,窃盗,部品ねらい,町田,南大谷駐在所,132098.0,東京都,町田市,南大谷,2020-05-28,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1135,窃盗,部品ねらい,町田,南大谷駐在所,132098.0,東京都,町田市,南大谷,2020-07-05,08,駐車（輪）場,駐車（輪）場,その他
1136,窃盗,部品ねらい,町田,南大谷駐在所,132098.0,東京都,町田市,南大谷,2020-07-26,12,一戸建住宅,その他,その他
1137,窃盗,部品ねらい,町田,南大谷駐在所,132098.0,東京都,町田市,南大谷,2020-09-21,16,４階建て以上共同住宅,駐車（輪）場,その他
1138,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,旭町２丁目,2020-11-08,16,その他,駐車（輪）場,その他
1139,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2020-02-21,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1140,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2020-06-06,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1141,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2020-09-04,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1142,窃盗,部品ねらい,町田,鶴川駅前交番,132098.0,東京都,町田市,能ヶ谷１丁目,2020-01-14,07,駐車（輪）場,駐車（輪）場,その他
1143,窃盗,部品ねらい,町田,鶴川駅前交番,132098.0,東京都,町田市,能ヶ谷２丁目,2020-09-21,20,４階建て以上共同住宅,駐車（輪）場,その他
1144,窃盗,部品ねらい,町田,小野路駐在所,132098.0,東京都,町田市,小野路町,2020-03-10,01,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1145,窃盗,部品ねらい,町田,図師駐在所,132098.0,東京都,町田市,図師町,2019-12-10,17,駐車（輪）場,駐車（輪）場,ナンバープレート
1146,窃盗,部品ねらい,町田,図師駐在所,132098.0,東京都,町田市,図師町,2020-03-07,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1147,窃盗,部品ねらい,町田,図師駐在所,132098.0,東京都,町田市,図師町,2020-10-20,18,一戸建住宅,駐車（輪）場,ナンバープレート
1148,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,旭町１丁目,2020-07-13,08,駐車（輪）場,駐車（輪）場,その他
1149,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2020-02-14,17,４階建て以上共同住宅,駐車（輪）場,その他
1150,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2020-03-01,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1151,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2020-08-16,21,４階建て以上共同住宅,駐車（輪）場,その他
1152,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2020-08-29,18,４階建て以上共同住宅,駐車（輪）場,その他
1153,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東３丁目,2020-05-16,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
1154,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東４丁目,2020-01-10,21,４階建て以上共同住宅,駐車（輪）場,その他
1155,窃盗,部品ねらい,町田,常盤駐在所,132098.0,東京都,町田市,常盤町,2020-12-25,20,駐車（輪）場,駐車（輪）場,その他
1156,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,下小山田町,2020-10-24,18,４階建て以上共同住宅,駐車（輪）場,その他
1157,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2020-04-23,21,４階建て以上共同住宅,その他,ナンバープレート
1158,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2020-06-04,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1159,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2020-08-05,23,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1160,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2020-10-23,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
1161,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-05-04,11,４階建て以上共同住宅,駐車（輪）場,その他
1162,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-07-24,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
1163,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-09-08,20,４階建て以上共同住宅,駐車（輪）場,その他
1164,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-09-15,20,４階建て以上共同住宅,駐車（輪）場,その他
1165,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-10-03,09,駐車（輪）場,駐車（輪）場,その他
1166,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-10-16,06,４階建て以上共同住宅,駐車（輪）場,その他
1167,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-10-27,19,４階建て以上共同住宅,駐車（輪）場,その他
1168,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2020-11-16,14,４階建て以上共同住宅,駐車（輪）場,その他
1169,窃盗,部品ねらい,町田,つくし野駅前交番,132098.0,東京都,町田市,南つくし野４丁目,2020-12-19,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
1170,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2017-11-13,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1171,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2020-02-05,05,４階建て以上共同住宅,駐車（輪）場,その他
1172,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2020-05-15,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1173,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2020-07-24,20,４階建て以上共同住宅,駐車（輪）場,その他
1174,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2020-10-16,14,４階建て以上共同住宅,駐車（輪）場,その他
1175,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2020-11-02,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,なし
1176,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,藤の台２丁目,2020-09-08,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1177,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,藤の台２丁目,2020-12-08,10,４階建て以上共同住宅,駐車（輪）場,その他
1178,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井町,2020-04-02,11,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1179,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,本町田,2019-11-25,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1180,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井２丁目,2020-09-18,20,駐車（輪）場,駐車（輪）場,その他
1181,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井６丁目,2020-04-03,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1182,窃盗,部品ねらい,町田,成瀬駅前交番,132098.0,東京都,町田市,南成瀬５丁目,2020-11-19,16,その他,駐車（輪）場,ナンバープレート
1183,窃盗,部品ねらい,町田,忠生駐在所,132098.0,東京都,町田市,忠生４丁目,2020-03-01,13,４階建て以上共同住宅,駐車（輪）場,その他
1184,窃盗,部品ねらい,町田,三輪駐在所,132098.0,東京都,町田市,三輪町,2020-04-30,16,その他の住宅（３階建て以下共同住宅等）,その他,その他
1185,窃盗,部品ねらい,町田,高ヶ坂駐在所,132098.0,東京都,町田市,高ヶ坂３丁目,2019-10-10,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1186,窃盗,部品ねらい,町田,高ヶ坂駐在所,132098.0,東京都,町田市,高ヶ坂７丁目,2019-04-01,05,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1187,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生１丁目,2020-09-01,00,その他,駐車（輪）場,その他
1188,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生１丁目,2020-10-06,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1189,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生１丁目,2020-10-14,20,４階建て以上共同住宅,駐車（輪）場,その他
1190,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生２丁目,2020-03-18,07,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1191,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生２丁目,2020-04-17,18,４階建て以上共同住宅,駐車（輪）場,その他
1192,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生２丁目,2020-10-30,06,その他,駐車（輪）場,その他
1193,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2020-01-01,00,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1194,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2020-04-24,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1195,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2020-04-25,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1196,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2020-04-28,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1197,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2020-06-01,04,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1198,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽東２丁目,2020-11-15,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1199,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽東２丁目,2020-12-16,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1200,窃盗,部品ねらい,日野,日野駅前交番,132128.0,東京都,日野市,大坂上３丁目,2020-05-25,18,道路上,その他,ナンバープレート
1201,窃盗,部品ねらい,日野,多摩平交番,132128.0,東京都,日野市,富士町,2019-10-15,00,４階建て以上共同住宅,駐車（輪）場,その他
1202,窃盗,部品ねらい,日野,宮駐在所,132128.0,東京都,日野市,万願寺５丁目,2020-08-27,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1203,窃盗,部品ねらい,日野,平山交番,132128.0,東京都,日野市,南平５丁目,2020-03-28,07,その他,駐車（輪）場,その他
1204,窃盗,部品ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,大字新井,2020-03-18,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1205,窃盗,部品ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,大字新井,2020-09-05,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
1206,窃盗,部品ねらい,日野,高幡不動駅南口交番,132128.0,東京都,日野市,西平山２丁目,2020-07-31,11,駐車（輪）場,駐車（輪）場,ナンバープレート
1207,窃盗,部品ねらい,日野,百草園交番,132128.0,東京都,日野市,百草,2020-10-27,06,駐車（輪）場,駐車（輪）場,その他
1208,窃盗,部品ねらい,日野,滝合橋駐在所,132128.0,東京都,日野市,西平山３丁目,2020-09-03,16,道路上,その他,ナンバープレート
1209,窃盗,部品ねらい,日野,多摩動物公園前交番,132128.0,東京都,日野市,程久保８丁目,2020-03-30,08,駐車（輪）場,駐車（輪）場,ナンバープレート
1210,窃盗,部品ねらい,日野,旭が丘駐在所,132128.0,東京都,日野市,旭が丘４丁目,2020-11-04,23,駐車（輪）場,駐車（輪）場,その他
1211,窃盗,部品ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,上川原町２丁目,2020-11-24,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1212,窃盗,部品ねらい,昭島,昭島駅前交番,132071.0,東京都,昭島市,松原町１丁目,2020-11-27,13,その他,駐車（輪）場,その他
1213,窃盗,部品ねらい,昭島,福島交番,132071.0,東京都,昭島市,福島町１丁目,2020-10-31,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1214,窃盗,部品ねらい,昭島,中神駐在所,132071.0,東京都,昭島市,中神町,2020-05-01,11,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1215,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,郷地町３丁目,2020-06-21,18,駐車（輪）場,駐車（輪）場,ナンバープレート
1216,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,中神町１丁目,2020-09-09,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1217,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,中神町２丁目,2019-12-28,18,駐車（輪）場,駐車（輪）場,ナンバープレート
1218,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,中神町２丁目,2019-12-31,14,駐車（輪）場,駐車（輪）場,ナンバープレート
1219,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,中神町２丁目,2020-03-20,15,その他の住宅（３階建て以下共同住宅等）,その他,その他
1220,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,福島町２丁目,2020-06-21,18,駐車（輪）場,駐車（輪）場,ナンバープレート
1221,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,福島町２丁目,2020-06-22,17,その他,駐車（輪）場,ナンバープレート
1222,窃盗,部品ねらい,昭島,多摩大橋交番,132071.0,東京都,昭島市,松原町３丁目,2020-06-26,13,駐車（輪）場,駐車（輪）場,ナンバープレート
1223,窃盗,部品ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,田中町３丁目,2020-02-20,06,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1224,窃盗,部品ねらい,昭島,大神駐在所,132071.0,東京都,昭島市,田中町４丁目,2020-12-15,18,その他,駐車（輪）場,その他
1225,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2020-02-11,19,４階建て以上共同住宅,駐車（輪）場,その他
1226,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2020-04-28,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1227,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2020-05-02,18,４階建て以上共同住宅,その他,その他
1228,窃盗,部品ねらい,昭島,小荷田交番,132071.0,東京都,昭島市,拝島町３丁目,2020-06-30,14,駐車（輪）場,駐車（輪）場,カーナビ
1229,窃盗,部品ねらい,昭島,つつじが丘駐在所,132071.0,東京都,昭島市,つつじが丘１丁目,2020-04-22,21,その他,駐車（輪）場,その他
1230,窃盗,部品ねらい,立川,国立駅前交番,132152.0,東京都,国立市,北１丁目,2020-10-24,21,道路上,その他,ナンバープレート
1231,窃盗,部品ねらい,立川,羽衣町交番,132021.0,東京都,立川市,羽衣町２丁目,2020-02-24,23,その他の住宅（３階建て以下共同住宅等）,その他,その他
1232,窃盗,部品ねらい,立川,羽衣町交番,132021.0,東京都,立川市,羽衣町２丁目,2020-02-26,20,道路上,その他,その他
1233,窃盗,部品ねらい,立川,羽衣町交番,132021.0,東京都,立川市,羽衣町２丁目,2020-02-27,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1234,窃盗,部品ねらい,立川,羽衣町交番,132021.0,東京都,立川市,羽衣町２丁目,2020-02-27,21,道路上,その他,その他
1235,窃盗,部品ねらい,立川,羽衣町交番,132021.0,東京都,立川市,羽衣町２丁目,2020-02-28,05,道路上,その他,その他
1236,窃盗,部品ねらい,立川,羽衣町交番,132152.0,東京都,国立市,富士見台４丁目,2020-03-23,20,４階建て以上共同住宅,駐車（輪）場,その他
1237,窃盗,部品ねらい,立川,錦町交番,132021.0,東京都,立川市,錦町２丁目,2020-02-11,00,４階建て以上共同住宅,その他,ナンバープレート
1238,窃盗,部品ねらい,立川,錦町交番,132021.0,東京都,立川市,錦町２丁目,2020-07-13,12,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1239,窃盗,部品ねらい,立川,立日橋交番,132021.0,東京都,立川市,柴崎町５丁目,2020-06-19,17,駐車（輪）場,駐車（輪）場,ナンバープレート
1240,窃盗,部品ねらい,立川,立川駅南口交番,132021.0,東京都,立川市,柴崎町３丁目,2020-02-22,13,駐車（輪）場,駐車（輪）場,その他
1241,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町２丁目,2020-01-13,09,その他,駐車（輪）場,その他
1242,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町３丁目,2020-09-13,11,駐車（輪）場,駐車（輪）場,ナンバープレート
1243,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,曙町３丁目,2020-09-17,20,駐車（輪）場,駐車（輪）場,ナンバープレート
1244,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,高松町３丁目,2020-09-21,15,駐車（輪）場,駐車（輪）場,その他
1245,窃盗,部品ねらい,立川,立川駅北口交番,132021.0,東京都,立川市,緑町,2020-10-08,08,その他,駐車（輪）場,その他
1246,窃盗,部品ねらい,立川,高松町交番,132021.0,東京都,立川市,高松町２丁目,2020-11-07,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1247,窃盗,部品ねらい,立川,富士見町交番,132152.0,東京都,国立市,矢川３丁目,2020-06-21,17,一戸建住宅,駐車（輪）場,ナンバープレート
1248,窃盗,部品ねらい,立川,天王橋交番,132021.0,東京都,立川市,上砂町１丁目,2020-10-04,13,４階建て以上共同住宅,駐車（輪）場,その他
1249,窃盗,部品ねらい,立川,天王橋交番,132021.0,東京都,立川市,上砂町５丁目,2020-05-21,18,４階建て以上共同住宅,その他,その他
1250,窃盗,部品ねらい,立川,天王橋交番,132021.0,東京都,立川市,一番町４丁目,2020-05-06,12,４階建て以上共同住宅,駐車（輪）場,その他
1251,窃盗,部品ねらい,立川,天王橋交番,132021.0,東京都,立川市,一番町４丁目,2020-11-06,12,その他,駐車（輪）場,タイヤ・ホイール
1252,窃盗,部品ねらい,立川,砂川四番交番,132021.0,東京都,立川市,砂川町６丁目,2020-07-19,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1253,窃盗,部品ねらい,立川,砂川八番交番,132021.0,東京都,立川市,幸町２丁目,2020-09-05,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1254,窃盗,部品ねらい,立川,砂川八番交番,132021.0,東京都,立川市,若葉町４丁目,2020-09-12,00,４階建て以上共同住宅,駐車（輪）場,その他
1255,窃盗,部品ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台２丁目,2020-07-23,00,４階建て以上共同住宅,駐車（輪）場,その他
1256,窃盗,部品ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台２丁目,2020-09-09,08,駐車（輪）場,駐車（輪）場,その他
1257,窃盗,部品ねらい,立川,富士見台交番,132152.0,東京都,国立市,富士見台２丁目,2020-11-19,17,その他,駐車（輪）場,その他
1258,窃盗,部品ねらい,立川,若葉町駐在所,132021.0,東京都,立川市,若葉町１丁目,2020-11-20,00,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1259,窃盗,部品ねらい,立川,若葉町駐在所,132021.0,東京都,立川市,若葉町４丁目,2020-10-25,12,４階建て以上共同住宅,駐車（輪）場,その他
1260,窃盗,部品ねらい,府中,南町交番,132063.0,東京都,府中市,南町４丁目,2020-05-14,09,４階建て以上共同住宅,駐車（輪）場,その他
1261,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町１丁目,2020-03-11,10,その他,その他,ナンバープレート
1262,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町１丁目,2020-11-11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1263,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町２丁目,2020-08-01,17,４階建て以上共同住宅,駐車（輪）場,その他
1264,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町３丁目,2020-05-16,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1265,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町３丁目,2020-08-21,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
1266,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町３丁目,2020-09-06,20,４階建て以上共同住宅,駐車（輪）場,その他
1267,窃盗,部品ねらい,府中,東府中駅前交番,132063.0,東京都,府中市,若松町３丁目,2020-09-14,16,４階建て以上共同住宅,駐車（輪）場,その他
1268,窃盗,部品ねらい,府中,美好町交番,132063.0,東京都,府中市,片町２丁目,2020-02-27,15,道路上,その他,ナンバープレート
1269,窃盗,部品ねらい,府中,西原町交番,132063.0,東京都,府中市,西府町３丁目,2020-05-18,18,その他,駐車（輪）場,タイヤ・ホイール
1270,窃盗,部品ねらい,府中,是政交番,132063.0,東京都,府中市,四谷４丁目,2020-07-01,19,一戸建住宅,駐車（輪）場,ナンバープレート
1271,窃盗,部品ねらい,府中,第五中学校前交番,132063.0,東京都,府中市,浅間町２丁目,2020-10-18,00,一戸建住宅,その他,ナンバープレート
1272,窃盗,部品ねらい,府中,第五中学校前交番,132063.0,東京都,府中市,天神町１丁目,2020-10-13,21,４階建て以上共同住宅,駐車（輪）場,その他
1273,窃盗,部品ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台２丁目,2020-09-16,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1274,窃盗,部品ねらい,府中,白糸台交番,132063.0,東京都,府中市,白糸台６丁目,2020-08-25,11,駐車（輪）場,駐車（輪）場,ナンバープレート
1275,窃盗,部品ねらい,府中,大国魂交番,132063.0,東京都,府中市,八幡町１丁目,2020-08-28,19,４階建て以上共同住宅,駐車（輪）場,その他
1276,窃盗,部品ねらい,府中,大国魂交番,132063.0,東京都,府中市,八幡町３丁目,2020-07-28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
1277,窃盗,部品ねらい,府中,大国魂交番,132063.0,東京都,府中市,宮西町２丁目,2020-07-03,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1278,窃盗,部品ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町１丁目,2020-05-17,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1279,窃盗,部品ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町３丁目,2020-02-13,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1280,窃盗,部品ねらい,府中,車返団地駐在所,132063.0,東京都,府中市,押立町５丁目,2020-11-14,18,駐車（輪）場,駐車（輪）場,その他
1281,窃盗,部品ねらい,府中,四谷駐在所,132063.0,東京都,府中市,四谷６丁目,2020-11-16,18,一戸建住宅,駐車（輪）場,その他
1282,窃盗,部品ねらい,府中,武蔵台交番,132063.0,東京都,府中市,武蔵台１丁目,2020-09-26,21,駐車（輪）場,駐車（輪）場,ナンバープレート
1283,窃盗,部品ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,梶野町５丁目,2020-09-29,05,駐車（輪）場,駐車（輪）場,その他
1284,窃盗,部品ねらい,小金井,小金井公園前交番,132101.0,東京都,小金井市,関野町２丁目,2020-04-15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1285,窃盗,部品ねらい,小金井,新小金井交番,132101.0,東京都,小金井市,東町４丁目,2020-11-16,04,駐車（輪）場,駐車（輪）場,その他
1286,窃盗,部品ねらい,小金井,貫井南町交番,132101.0,東京都,小金井市,貫井南町５丁目,2020-12-11,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1287,窃盗,部品ねらい,小金井,恋ケ窪駅前交番,132144.0,東京都,国分寺市,西恋ヶ窪３丁目,2020-04-02,12,駐車（輪）場,駐車（輪）場,その他
1288,窃盗,部品ねらい,小金井,恋ケ窪駅前交番,132144.0,東京都,国分寺市,西恋ヶ窪４丁目,2020-02-06,16,その他,駐車（輪）場,その他
1289,窃盗,部品ねらい,小金井,共益駐在所,132144.0,東京都,国分寺市,並木町３丁目,2019-05-01,00,その他,駐車（輪）場,タイヤ・ホイール
1290,窃盗,部品ねらい,小金井,光町交番,132144.0,東京都,国分寺市,日吉町２丁目,2020-05-01,不明,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
1291,窃盗,部品ねらい,小金井,西町交番,132144.0,東京都,国分寺市,高木町３丁目,2019-12-31,18,駐車（輪）場,駐車（輪）場,その他
1292,窃盗,部品ねらい,小金井,西町交番,132144.0,東京都,国分寺市,西町３丁目,2020-10-30,19,駐車（輪）場,駐車（輪）場,ナンバープレート
1293,窃盗,部品ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,内藤２丁目,2020-08-11,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1294,窃盗,部品ねらい,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町２丁目,2020-11-23,17,一戸建住宅,その他,その他
1295,窃盗,部品ねらい,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町５丁目,2020-07-26,11,その他,駐車（輪）場,タイヤ・ホイール
1296,窃盗,部品ねらい,田無,田無駅前交番,132292.0,東京都,西東京市,芝久保町４丁目,2020-12-17,18,道路上,その他,ナンバープレート
1297,窃盗,部品ねらい,田無,田無駅前交番,132292.0,東京都,西東京市,田無町２丁目,2020-07-17,17,道路上,その他,その他
1298,窃盗,部品ねらい,田無,田無駅前交番,132292.0,東京都,西東京市,南町４丁目,2020-09-19,11,駐車（輪）場,駐車（輪）場,その他
1299,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,北原町３丁目,2020-09-23,13,駐車（輪）場,駐車（輪）場,ナンバープレート
1300,窃盗,部品ねらい,田無,北原町交番,132292.0,東京都,西東京市,西原町４丁目,2020-01-17,18,４階建て以上共同住宅,駐車（輪）場,その他
1301,窃盗,部品ねらい,田無,柳沢駅前交番,132292.0,東京都,西東京市,南町１丁目,2020-06-04,21,４階建て以上共同住宅,その他,ナンバープレート
