,district,date,address,content
2105,Hachioji Shi,平成18年3月14日,東京都多摩市乞田1052,"ファミリーナ・タマIII202号室
男性遺体発見
自殺したものと推定"
2106,Hachioji Shi,令和4年7月3日,東京都多摩市豊ケ丘一丁目2-1 アーバンヒルズマンション多摩永山第2,"405号室 分譲賃貸
告知事項あり"
2107,Hachioji Shi,2009年頃,東京都八王子市松が谷11-1,"２階、部屋番号不明
２０１２年頃まで告知事項有りました
リフォーム済
多摩センターの不動産会社から"
2108,Hachioji Shi,2010年頃,東京都八王子市松が谷8-1,"５階、部屋番号不明 角部屋
２０１３年頃まで告知事項有りでした
リフォーム済
多摩センターの不動産会社から"
2109,Hachioji Shi,平成24年夏頃,東京都多摩市山王下一丁目12-5タウンライフ多摩センター膩,首吊り自殺。死後数週間から数ヶ月後発見。
2110,Hachioji Shi,令和元年12月13日,東京都多摩市鶴牧一丁目9-6,リヴエール鶴牧 孤高死
2111,Hachioji Shi,2008年頃,東京都多摩市山王下一丁目16-8ウイステリア多摩センター,"中年男性孤高死。
死後日数が経過、発見時は腐乱。"
2113,Hachioji Shi,2009年頃,東京都八王子市別所二丁目13-2,"４階、部屋番号不明
２０１２年頃まで告知事項有りでした
多摩センター、ロイヤル不動産会社から
リフォーム済"
2114,Hachioji Shi,平成3年,東京都八王子市別所二丁目22,早朝5時頃、若い女性がスカート姿で、7階から靴を揃えて飛び降り自殺し、アスファルトが凹む程の衝撃
2115,Hachioji Shi,平成30年7月26日,東京都多摩市唐木田一丁目22-1,火災による死亡
2116,Hachioji Shi,令和元年8月1日,東京都多摩市唐木田一丁目17-11,"103号室にて3日〜4日ほど死体放置されていた模様。
夏場だった事もあり、遺体の腐食が進み異臭から通報が入り発覚。"
2117,Hachioji Shi,６か月以内,東京都八王子市別所一丁目54-4,タワー棟１４階南西角部屋、孤高死時間がたってから発見
2118,Hachioji Shi,不明,東京都八王子市南大沢二丁目206-21,"グランツ フリーデ 303号室 アパマンショップ橋本店より
告知事項あり"
2119,Hachioji Shi,平成24年12月22日,東京都八王子市南大沢二丁目224-5南大沢ホロス由木,絞殺
2120,Hachioji Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902↓,飛び降り自殺
2121,Hachioji Shi,平成26年10月21日,東京都八王子市南大沢三丁目4-6都営南大沢団地3-4-6号棟902,刺殺
2122,Hachioji Shi,平成21年2月6日,東京都町田市小山ヶ丘一丁目11-21 ソルグランデメイツ多摩境グリーンコート７Ｆ,玄関ドアをチェーンロックし妻子を布団の上で絞殺、クローゼット内の鉄パイプに電気コードを巻き付け首吊り自殺。
2123,Hachioji Shi,平成25年5月1日,東京都町田市小山町1687-1,心理的瑕疵
2124,Hachioji Shi,不明,東京都町田市小山町,告知事項あり
2125,Hachioji Shi,令和4年1月16日,東京都町田市小山ヶ丘三丁目1-1,多目的トイレ内 低体温症による死亡
2126,Hachioji Shi,不明,東京都町田市小山町1613,2016/03時点、不動産業者より２０２告知事項ありとの事でした。
2129,Hachioji Shi,2008年頃,東京都町田市小山ヶ丘二丁目7-6,"9階、部屋番号不明
２０１１年頃まで告知事項有りでした
八王子市の不動産会社から"
2130,Hachioji Shi,日付不明,東京都町田市小山ヶ丘三丁目28アパガーデンパレス多摩境,4階 告知事項あり
2131,Hachioji Shi,令和元年8月12日,東京都町田市小山ヶ丘3-23,自殺
2132,Hachioji Shi,平成29年6月29日,東京都町田市小山ヶ丘三丁目23,自殺
2133,Hachioji Shi,2009年頃,東京都八王子市鑓水二丁目86-1,"１２階、部屋番号不明
２０１２年頃まで告知事項有りでした
リフォーム済
八王子、多摩市の不動産会社から"
2135,Hachioji Shi,平成22年頃,東京都八王子市鑓水二丁目81リンクソシエ南大沢3階,告知事項有り
2136,Hachioji Shi,10年前くらい,東京都八王子市鑓水二丁目78-2,飛び降り自殺
2146,Hachioji Shi,2008年頃,東京都町田市相原町415-15,"高齢男性１名の孤高死
相原交差点の家と当時は
呼ばれていました"
2147,Hachioji Shi,平成27年6月12日,東京都八王子市片倉町,2015年6月12日、東京工科大学の特任講師だったN講師が自殺。
2148,Hachioji Shi,平成30年1月16日,東京都町田市相原町4237−1,飛び降り自殺
2149,Hachioji Shi,平成28年10月27日,東京都八王子市館町1097 UR館ケ丘団地4-12号棟402,死体発見
2152,Hachioji Shi,不明,神奈川県相模原市緑区千木良188,"旧旅館高尾の宿
旅館の支配人が自殺 男女２人無理心中
２０年以上前です"
2161,Mitaka Shi,時期不明,東京都昭島市拝島町二丁目19-22 サンアベニュー野島 1階/111号室,心理的瑕疵有
2166,Mitaka Shi,2018,東京都武蔵野市境南町四丁目14-4,孤高死
2168,Mitaka Shi,令和4年5月27日,東京都武蔵野市境南町三丁目21-9 ミートハイツ,"201号室 角部屋
告知事項あり"
2169,Mitaka Shi,2015年頃,東京都武蔵野市境南町四丁目16-18,認知症の老人の孤高死
2170,Mitaka Shi,令和4年7月17日,東京都武蔵野市境南町四丁目22-4 サンホームズ,"202号室
容認事項有
2019年6月リフォーム済
和室→洋室シャワールーム洗濯機置場新設"
2171,Mitaka Shi,2018年9月,東京都武蔵野市境南町四丁目21-15アパートメントマコル,孤高死
2172,Mitaka Shi,2022年６月,東京都武蔵野市境南町五丁目13-34,孤高死
2173,Mitaka Shi,2009年以前,東京都武蔵野市境南町四丁目16-2武蔵野ハイム,"・池の横に生えている木で首吊り
・四階で自殺
どちらも住人の方から聞いた話です。"
2175,Mitaka Shi,平成28年1月11日,東京都武蔵野市境南町二丁目18-19大矢荘102,火災による死亡
2176,Mitaka Shi,平成26年4月25日,東京都武蔵野市境南町三丁目7-4,一階廊下、心理的瑕疵
2178,Mitaka Shi,平成28年1月14日,東京都武蔵野市境南町三丁目8-7アーク境南町301,死体発見
2184,Mitaka Shi,2020年,東京都武蔵野市境南町五丁目6-23,"クレスト武蔵野
2階で男性が孤高死"
2192,Mitaka Shi,2020年,東京都三鷹市井口五丁目3-17,孤高死
2193,Mitaka Shi,令和2年10月20日,東京都三鷹市井口五丁目3-17,自殺
2194,Mitaka Shi,2018/2/28,東京都武蔵野市境南町五丁目3-28,102号室 死亡 原因不明
2195,Mitaka Shi,2013～14年頃,東京都三鷹市井口三丁目18-34,3階で縊死
2220,Mitaka Shi,令和4年5月30日,東京都武蔵野市境南町二丁目28-25 藤和シティコープ武蔵境2,2022/05/30 告知事項あり。
2221,Mitaka Shi,不明,東京都三鷹市井口一丁目14-36,"飛び降り自殺だそうです。
共用部分との事ですが、詳細は不明との事で（そんな筈ないと思うのですが）教えてもらえず…。
時期や場所など、知っている方がいらっしゃいましたら情報をよろしくお願い致します。"
2222,Mitaka Shi,時期不明,東京都三鷹市井口一丁目14-36,パークハウス三鷹連雀通り…管理に係る重要事項報告書に「共用部での自殺・不審死・事件 有り」の記載
2224,Mitaka Shi,令和3年6月21日,東京都武蔵野市境二丁目10-3,"203号室
浴室にて硫化水素ガス自殺"
2225,Mitaka Shi,時期不明,東京都武蔵野市境一丁目12-5 Ｒ－ＳＴＹＬＥ武蔵境（旧 クララ館） 2階/角部屋,"心理的瑕疵有

内装リフォーム済"
2226,Mitaka Shi,不明,東京都武蔵野市境一丁目13-1,R-STYLE武蔵境2階。心理的瑕疵物件あり。
2227,Mitaka Shi,2017年～2020年,東京都武蔵野市境一丁目4-3,社会人女性自殺
2228,Mitaka Shi,平成25年10月14日,東京都武蔵野市境一丁目2−２６,飛び降り自殺
2229,Mitaka Shi,2019,東京都武蔵野市境二丁目14-1,深夜に歩道へ、飛び降り自殺
2234,Mitaka Shi,令和4年7月25日,東京都三鷹市井の頭四丁目16-6井の頭公園コーポラス,308号室にて孤高死
2235,Mitaka Shi,平成23年7月17日,東京都武蔵野市御殿山一丁目7-12 井の頭マンション,60～70歳の女性、飛び降り自殺
2236,Mitaka Shi,平成10年4月10日,東京都武蔵野市吉祥寺南町一丁目6-18 ルネ吉祥寺,14階より 25～35歳位男性、飛び降り自殺
2237,Mitaka Shi,平成22年8月17日頃,東京都武蔵野市吉祥寺南町一丁目6-15吉祥寺コーポ205,死体発見
2238,Mitaka Shi,2021年10月,東京都武蔵野市吉祥寺南町二丁目28-5,201号室で孤高死。死後1カ月後に発見。
2239,Mitaka Shi,不明,東京都武蔵野市吉祥寺南町二丁目3-15,407号室
2240,Mitaka Shi,平成28年3月18日,東京都武蔵野市吉祥寺本町一丁目18-6白耳義館地下1階バー月,傷害致死
2241,Mitaka Shi,令和4年2月27日,東京都武蔵野市吉祥寺本町一丁目22-9柏栄第一ビル4階,火災による死亡
2242,Mitaka Shi,平成26年,東京都武蔵野市吉祥寺南町二丁目4-18,"ホテル ラフェスタ 104号室
自殺"
2243,Mitaka Shi,不明,東京都武蔵野市吉祥寺南町二丁目4-5,スミ文化服装学院、居住者が孤高死してしばらく発見されず。その後は放置物件に。
2244,Mitaka Shi,2019年,東京都武蔵野市吉祥寺本町一丁目30-7吉祥寺ビューハイツ1階,病死
2245,Mitaka Shi,令和3年8月22日,東京都武蔵野市吉祥寺本町一丁目33-6,火災による死亡
2246,Mitaka Shi,令和2年3月23日,東京都武蔵野市吉祥寺本町一丁目22-5サンウッド吉祥寺フラッツ2階,刺殺
2247,Mitaka Shi,2021年6月,東京都武蔵野市吉祥寺本町一丁目37-8,メガロス吉祥寺店プールにて、85歳女性が心筋梗塞で死亡
2251,Mitaka Shi,平成30年6月22日,東京都杉並区松庵二丁目17-6 シティーハイツ松庵,1階 105号室 2階 201号室 角部屋 心理的瑕疵あり
2252,Mitaka Shi,平成30年6月25日,東京都杉並区松庵二丁目17-6 シティーハイツ松庵,103号室 207号室 心理的瑕疵あり
2253,Mitaka Shi,令和2年2月26日,東京都杉並区松庵二丁目3-4,アパート火災 家主で100歳の女性が死亡
2254,Mitaka Shi,令和4年5月12日,東京都杉並区松庵一丁目19-21 松庵コーポ,"2階 角部屋 東向きワンルーム (洋室5.5帖) 専有面積14.9㎡
告知事項有"
2255,Mitaka Shi,2020年8月,東京都三鷹市井の頭二丁目21-14,1階にて死体発見
2256,Mitaka Shi,平成25年10月8日,東京都三鷹市井の頭一丁目13-2,刺殺
2257,Mitaka Shi,2015年,東京都三鷹市井の頭一丁目27メゾネットラフィーネ,自殺
2258,Mitaka Shi,６月9日前後,東京都杉並区久我山三丁目46-2,警察車両と、ワンボックスが近くに駐車してて、このアパートから死体袋が運び出されてた。
2260,Mitaka Shi,2016年3月ごろ,東京都杉並区久我山三丁目35-15,老婆孤高死
2261,Mitaka Shi,2001年頃,東京都杉並区久我山一丁目11-17,首吊り自殺
2262,Mitaka Shi,不明,東京都杉並区久我山一丁目12-27 ドエルノルン 1階,入居者が孤高死
2267,Mitaka Shi,平成18年10月4日,東京都杉並区久我山三丁目22-17たつみ荘1F,変死
2280,Mitaka Shi,平成18年7月26日,東京都世田谷区北烏山七丁目28-11,火災による死亡
2281,Mitaka Shi,不明,東京都三鷹市牟礼五丁目4-45,"三鷹台団地4号棟302号室
特別募集住宅"
2282,Mitaka Shi,2020年1月現在,東京都三鷹市北野二丁目4-17 セドルハイム三鷹Ｃ 1階,告知事項あり（不動産情報より）
2283,Mitaka Shi,平成28年1月27日,東京都三鷹市牟礼二丁目14-3,飛び降り自殺
2284,Mitaka Shi,平成31年4月22日,東京都三鷹市北野一丁目1-54川瀬ハイツ105,火災による死亡
2285,Mitaka Shi,２０００年,東京都世田谷区北烏山七丁目8-11,１９９５年１２月８日午後２時ごろ、世界平和宗日本大乗教総本山平和寺の敷地内で不動産会社「トヨタグループ」社長豊田政孝さん（５９)が右目を拳銃で射殺された。
2286,Mitaka Shi,２０１３年前後,東京都世田谷区給田五丁目18-5,中年女性の孤独死。死後、かなりの時間が経っていた様子。
2288,Mitaka Shi,時期不明,東京都世田谷区北烏山九丁目20-19 サンブライトハイツ B棟 1階,"心理的瑕疵物件
不動産情報に記載あり"
2290,Mitaka Shi,令和3年9月2日,東京都世田谷区北烏山九丁目10-1,"孤高死

2021.9 現在も異臭がする"
2291,Mitaka Shi,不明,東京都世田谷区給田五丁目8-5,C-304号室 特別募集住宅
2303,Mitaka Shi,2018年9月,東京都三鷹市北野四丁目14-6,"地図上では天理荘になっているが、現在新築アパート建設中
賃貸情報サイトでは心理的瑕疵有りとして募集中"
2304,Mitaka Shi,平成30年4月上旬頃,東京都調布市緑ケ丘一丁目38-42サンユーコーポ1-3,孤高死
2305,Mitaka Shi,平成30年4月8日,東京都調布市緑ケ丘一丁目38-42サンユーコーポ,老人男性が孤高死
2307,Mitaka Shi,平成28年10月8日,東京都三鷹市新川一丁目11-1新川中原コミュニティ・センター,傷害致死
2310,Mitaka Shi,令和3年3月31日,東京都調布市緑ケ丘二丁目9 ミケル白百合105号室,"105号室から出火 1名死亡（火災によるものか、自然死かは不明）

昼頃に（11：30頃？）警報が鳴り、おそらく近隣住民による通報で消防車が到着しすぐさま鎮火。"
2311,Mitaka Shi,令和4年12月22日,東京都調布市緑ケ丘二丁目2調布緑ケ丘二丁目アパート1号棟3階西から3軒目の部屋,火災による死亡
2320,Mitaka Shi,平成29年1月23日,東京都三鷹市新川一丁目8-2,火災による死亡
2327,Mitaka Shi,2009年,東京都三鷹市新川一丁目9-19,104号室 20代男性首吊り自殺
2329,Mitaka Shi,平成30年1月30日,東京都調布市緑ケ丘一丁目36-26コーポ五十嵐2階西端の部屋,火災による死亡
2341,Mitaka Shi,平成25年1月30日,東京都調布市仙川町二丁目7-22マンション仙川アゼリア9階共用通路↓,飛び降り自殺
2342,Mitaka Shi,平成27年12月21日,東京都調布市仙川町二丁目7-11第12通南ビル205,腐乱死体
2343,Mitaka Shi,1988年3月15日,東京都調布市仙川町二丁目7−２２アゼリアマンション115,一酸化炭素中毒死
2344,Mitaka Shi,2018年,東京都調布市仙川町三丁目6,男性が浴槽で心筋梗塞
2349,Mitaka Shi,令和元年2月頃,東京都三鷹市中原四丁目23-12,病死
2350,Mitaka Shi,2020年1月現在,東京都調布市柴崎二丁目37-40 コーポサンコー 201,告知事項あり（不動産情報より）
2351,Mitaka Shi,不明,東京都調布市西つつじケ丘一丁目58-12 シーザーレジデンスつつじヶ丘 203,告知事項有
2352,Mitaka Shi,不明,東京都三鷹市中原四丁目12-5 SSコーポ 1階,心理的瑕疵有と明記あり(LIFULL HOME'S)
2354,Mitaka Shi,平成25年4月2日,東京都調布市西つつじケ丘二丁目22-13,８０代の男性が社会死状態で発見された。
2358,Mitaka Shi,201403上旬,東京都調布市西つつじケ丘三丁目24-10,告知事項有り
2359,Mitaka Shi,平成20年9月4日,東京都調布市西つつじケ丘三丁目25-11,焼身自殺。
2362,Mitaka Shi,平成28年2月22日,東京都調布市東つつじケ丘二丁目17ソアーヴェ103,死体発見
2363,Mitaka Shi,2005年12月13日,東京都三鷹市中原一丁目23-29,お年寄りが一人で亡くなった。
2364,Mitaka Shi,平成22年6月19日,東京都調布市西つつじヶ丘二丁目14-2エクレール神代103,火災による死亡
2365,Mitaka Shi,令和4年5月20日,東京都調布市西つつじケ丘三丁目31-8 つつじヶ丘シティタワー,"12階 南向き3LDK（LDK14.7帖、洋室7.1帖、洋室6帖、洋室5帖） 専有面積75.23㎡ バルコニー面積13.19㎡
告知事項有
2022年4月新規リフォーム済"
2368,Mitaka Shi,令和2年10月18日,東京都調布市東つつじケ丘二丁目21,車庫目の前の市道陥没（東京外環道路ルート直上）
2369,Mitaka Shi,2022年,東京都調布市若葉町一丁目4-32グリーンハイム小林2-B,孤高死
2370,Mitaka Shi,平成29年3月10日,東京都調布市東つつじケ丘二丁目11-30,絞殺
2378,Mitaka Shi,2022年12月7日,東京都調布市深大寺東町四丁目11-2 ファミール深大103号室,首吊り
2379,Mitaka Shi,2012年,東京都三鷹市中原三丁目6-30,火事1名死亡
2380,Mitaka Shi,2022/5,東京都三鷹市中原二丁目8-24,居住者が部屋内で死亡
2381,Mitaka Shi,令和4年5月28日,東京都三鷹市中原二丁目10-19 プチ・シェル,"203号室
告知事項あり"
2382,Mitaka Shi,不明,東京都三鷹市下連雀九丁目5-40 アケボノマンション 202号室,告知事項が御座います
2383,Mitaka Shi,平成31年4月14日,東京都三鷹市新川六丁目31-14千代田ハウス2階10,殴殺
2384,Mitaka Shi,--,東京都三鷹市新川六丁目26-2,2LDK 4階 告知事項有
2385,Mitaka Shi,2021年夏頃、ゴミ屋敷を市が整理中、白骨死体を発見した。,東京都三鷹市下連雀八丁目3-2,そろそろ競売となるはずの物件で、大島てるに掲示されていなかったので投稿しました。
2390,Mitaka Shi,令和3年8月31日,東京都調布市深大寺北町四丁目13-47,男性自殺
2391,Mitaka Shi,2013年6月ごろ,東京都調布市深大寺北町四丁目18-3,老人孤高死
2393,Mitaka Shi,平成28年頃,東京都三鷹市野崎一丁目21-7,社員、首つり自殺
2394,Mitaka Shi,令和4年5月27日,東京都三鷹市野崎一丁目16-21 あさの荘,"1階 角部屋 南向き1K（和室6畳、K3帖） 専有面積23.1㎡
告知事項あり"
2401,Mitaka Shi,平成27年3月28日,東京都調布市深大寺北町七丁目2,刺殺
2402,Mitaka Shi,2020年2月現在,東京都三鷹市大沢四丁目6-5 第二桜荘 1階,告知事項あり（不動産情報より）
2405,Mitaka Shi,平成24年6月14日,東京都調布市深大寺元町三丁目31-1,火災による死亡
2408,Mitaka Shi,令和4年6月25日,東京都三鷹市大沢四丁目20-8 御塔坂ハイツ,"1階 角部屋 主要採光面：西向き2DK（洋室6帖、洋室4.5帖、DK） 専有面積35㎡ 賃料5万円
告知事項有
新規リフォーム物件"
2412,Mitaka Shi,7年前ほど,東京都調布市富士見町四丁目39-8,男子生徒死亡
2414,Mitaka Shi,平成10年代,東京都三鷹市大沢六丁目1-8,ベッド上で腐乱死体で発見。自殺か不明。
2416,Mitaka Shi,不明,東京都三鷹市大沢二丁目9-15ウイックス三鷹1階（部屋番号不明）,心理的瑕疵物件
2417,Mitaka Shi,2009年12月某日,東京都小金井市東町五丁目13-6,105号室 自殺 Twitterに予約投稿で告知 アカウント→ @_guee
2418,Mitaka Shi,2013年,東京都小金井市東町一丁目10-24,心理的瑕疵
2421,Mitaka Shi,令和3年2月,東京都三鷹市井口四丁目14-23 コーポ島田,20代男性が病死
2422,Mitaka Shi,平成23年1月23日,東京都三鷹市井口四丁目12-1都営三鷹井口アパート1号棟203,火災による死亡
2428,Mitaka Shi,令和4年10月6日,東京都三鷹市深大寺一丁目7-23 鷹マンション,"203号室
告知事項有
2022年9月フルリノベーション済"
2429,Mitaka Shi,令和4年2月22日,東京都三鷹市深大寺一丁目7-23鷹マンション203,火災による死亡
2454,Mitaka Shi,2022年2月,東京都武蔵野市境南町二丁目9-3,孤高死
2455,Musashino Shi,平成16年11月10日,東京都武蔵野市境二丁目7-1ダイアパレス第一 一階,パンチン景品交換所店員が強殺。
2457,Musashino Shi,令和5年1月,東京都西東京市東伏見五丁目4-5,飛び降り自殺
2458,Musashino Shi,2020年12月,東京都西東京市東伏見五丁目4-1,"パレホームズ607
※告知事項あり
不動産情報サイトからの情報"
2459,Musashino Shi,平成29年4月7日,東京都練馬区関町南二丁目24-16,火災による死亡
2462,Musashino Shi,平成22年12月6日,東京都練馬区関町東一丁目18-14,首吊り
2463,Musashino Shi,平成29年2月22日,東京都杉並区善福寺二丁目25-20第2緋和荘2階,火災による死亡
2464,Musashino Shi,平成28年7月7日,東京都練馬区立野町7-12クリオ吉祥寺弐番館106,窒息させて殺害
2465,Musashino Shi,令和4年5月7日,東京都練馬区関町南二丁目20-6 コーポ吉祥寺,"2階 角部屋 東向き1K 専有面積18.09㎡
告知事項あり
令和4年4月内装リフォーム済"
2467,Musashino Shi,1981年3月21日,東京都杉並区西荻北四丁目38-20 成道荘,2階 7号室 火災による死亡
2468,Musashino Shi,平成25年1月14日,東京都武蔵野市吉祥寺南町三丁目47-4,火災による死亡
2469,Musashino Shi,平成29年,東京都杉並区松庵二丁目20-13,告知事項あり
2470,Musashino Shi,2018年,東京都杉並区松庵三丁目29-11,不動産屋情報、事故物件
2475,Musashino Shi,2015年,東京都三鷹市井の頭一丁目27メゾネットラフィーネ,自殺
2476,Musashino Shi,６月9日前後,東京都杉並区久我山三丁目46-2,警察車両と、ワンボックスが近くに駐車してて、このアパートから死体袋が運び出されてた。
2478,Musashino Shi,平成30年6月25日,東京都杉並区松庵二丁目17-6 シティーハイツ松庵,103号室 207号室 心理的瑕疵あり
2479,Musashino Shi,平成30年6月22日,東京都杉並区松庵二丁目17-6 シティーハイツ松庵,1階 105号室 2階 201号室 角部屋 心理的瑕疵あり
2480,Musashino Shi,令和2年2月26日,東京都杉並区松庵二丁目3-4,アパート火災 家主で100歳の女性が死亡
2481,Musashino Shi,令和4年5月12日,東京都杉並区松庵一丁目19-21 松庵コーポ,"2階 角部屋 東向きワンルーム (洋室5.5帖) 専有面積14.9㎡
告知事項有"
2484,Musashino Shi,平成23年6月18日,東京都武蔵野市吉祥寺本町四丁目5-1,刺殺
2485,Musashino Shi,令和3年2月3日,東京都武蔵野市吉祥寺本町三丁目7-7セントジョージ,腐乱死体発見
2486,Musashino Shi,平成２９年,東京都武蔵野市吉祥寺本町三丁目4-4,孤高死により２日程発見されず。
2491,Musashino Shi,令和4年8月11日,東京都三鷹市井の頭四丁目2-6 パークサイドテラス樹,"203号室
告知事項あり
2022年2月フルリノベーション済み"
2492,Musashino Shi,--,東京都三鷹市井の頭四丁目20-6 井の頭ハイム,5階共用廊下自殺あり(室内ではない)
2494,Musashino Shi,令和4年7月25日,東京都三鷹市井の頭四丁目16-6井の頭公園コーポラス,308号室にて孤高死
2498,Musashino Shi,平成30年2月3日,東京都三鷹市井の頭五丁目24-21,火災による死亡
2500,Musashino Shi,2022年7月頃,東京都武蔵野市吉祥寺南町一丁目33-5,首吊り自殺
2502,Musashino Shi,令和4年5月30日,東京都武蔵野市境南町二丁目28-25 藤和シティコープ武蔵境2,2022/05/30 告知事項あり。
2503,Musashino Shi,不明,東京都三鷹市井口一丁目14-36,"飛び降り自殺だそうです。
共用部分との事ですが、詳細は不明との事で（そんな筈ないと思うのですが）教えてもらえず…。
時期や場所など、知っている方がいらっしゃいましたら情報をよろしくお願い致します。"
2504,Musashino Shi,時期不明,東京都三鷹市井口一丁目14-36,パークハウス三鷹連雀通り…管理に係る重要事項報告書に「共用部での自殺・不審死・事件 有り」の記載
2505,Musashino Shi,無い,東京都三鷹市井口三丁目3-10,"まずこのアパートの住所が違います。
ここにアパートはありません。
井口小学校の前の物件です。

しかも、アパートの方と話しましたがそんなことはないと言っていました。
近所なので営業妨害です。"
2513,Musashino Shi,平成26年6月20日,東京都三鷹市上連雀七丁目25-3都営上連雀七丁目第2アパート3号棟101,絞殺
2514,Musashino Shi,時期不明,東京都三鷹市上連雀七丁目17-7 ル・シェーヌ 1階,"心理的瑕疵物件
不動産情報に記載あり"
2515,Musashino Shi,2013～14年頃,東京都三鷹市井口三丁目18-34,3階で縊死
2516,Musashino Shi,2022年６月,東京都武蔵野市境南町五丁目13-34,孤高死
2517,Musashino Shi,2020年,東京都三鷹市井口五丁目3-17,孤高死
2518,Musashino Shi,令和2年10月20日,東京都三鷹市井口五丁目3-17,自殺
2519,Musashino Shi,2020年,東京都武蔵野市境南町五丁目6-23,"クレスト武蔵野
2階で男性が孤高死"
2520,Musashino Shi,2018,東京都武蔵野市境南町四丁目14-4,孤高死
2521,Musashino Shi,平成28年1月14日,東京都武蔵野市境南町三丁目8-7アーク境南町301,死体発見
2522,Musashino Shi,令和4年5月27日,東京都武蔵野市境南町三丁目21-9 ミートハイツ,"201号室 角部屋
告知事項あり"
2523,Musashino Shi,2020年1月現在,東京都武蔵野市境南町二丁目12-8 武蔵境スカイハイツ 8階,告知事項あり（不動産情報より）
2524,Musashino Shi,2022年2月,東京都武蔵野市境南町二丁目9-3,孤高死
2526,Musashino Shi,2009年以前,東京都武蔵野市境南町四丁目16-2武蔵野ハイム,"・池の横に生えている木で首吊り
・四階で自殺
どちらも住人の方から聞いた話です。"
2527,Musashino Shi,平成30年1月17日,東京都武蔵野市境南町二丁目5-10,死体発見
2528,Musashino Shi,平成28年1月11日,東京都武蔵野市境南町二丁目18-19大矢荘102,火災による死亡
2529,Musashino Shi,平成26年4月25日,東京都武蔵野市境南町三丁目7-4,一階廊下、心理的瑕疵
2536,Musashino Shi,平成27年7月27日,東京都武蔵野市境南町四丁目8-14,突然死
2544,Musashino Shi,2015年頃,東京都武蔵野市境南町四丁目16-18,認知症の老人の孤高死
2545,Musashino Shi,令和4年7月17日,東京都武蔵野市境南町四丁目22-4 サンホームズ,"202号室
容認事項有
2019年6月リフォーム済
和室→洋室シャワールーム洗濯機置場新設"
2546,Musashino Shi,2018年9月,東京都武蔵野市境南町四丁目21-15アパートメントマコル,孤高死
2561,Musashino Shi,不明,東京都小金井市梶野町二丁目,"新築一戸建て 分譲 【ネオクレステ小金井梶野町3期】
告知事項有"
2562,Musashino Shi,平成30年9月24日,東京都武蔵野市桜堤一丁目8-6,火災による死亡
2565,Musashino Shi,平成30年11月1日,東京都武蔵野市桜堤一丁目1-30,"むさしの荘202号室内において身元不明の男性が遺体で発見された。死亡日は2018年10月25日頃と推定される。
（官報2020年7月16日「行旅死亡人」欄より）"
2566,Musashino Shi,2020年7月,東京都武蔵野市桜堤一丁目1-1,5階 孤高死
2567,Musashino Shi,令和4年6月1日,東京都武蔵野市桜堤一丁目6-31 ハイツエイト2,"2階 角部屋 南向き1K（洋室7帖、K3帖） 専有面積23㎡
告知事項あり
2019年5月内装リフォーム済"
2568,Musashino Shi,令和元年6月23日,東京都小金井市梶野町三丁目11-14,火災による死亡
2569,Musashino Shi,2022年現在,東京都武蔵野市桜堤二丁目12-1,告知事項あり
2572,Musashino Shi,平成29年12月18日,東京都武蔵野市桜堤二丁目1-26 URサンヴァリエ桜堤26号棟10階↓,飛び降り自殺
2573,Musashino Shi,令和2年12月20日,東京都武蔵野市桜堤一丁目4-16,火災による死亡
2574,Musashino Shi,平成20年3月4日,東京都武蔵野市桜堤一丁目2-9URサンヴァリエ桜堤9号棟101,火災による死亡
2583,Musashino Shi,平成24年9月21日,東京都小金井市梶野町四丁目11-4ビッグローズ21,無理心中
2584,Musashino Shi,令和元年8月,東京都西東京市向台町三丁目5-27,飛び降り
2585,Musashino Shi,令和4年6月2日,東京都西東京市向台町四丁目21-45,孤高死
2590,Musashino Shi,2021年7月,東京都武蔵野市桜堤三丁目36-10,老人の孤高死
2591,Musashino Shi,令和4年5月17日,東京都小金井市梶野町三丁目17-2 第1高橋荘A棟202号室,遺体発見（官報・行旅死亡人）
2592,Musashino Shi,2021年7月,東京都武蔵野市桜堤三丁目36-13,老人の孤高死
2608,Musashino Shi,平成29年7月6日,東京都西東京市柳沢二丁目13-15,飛び降り自殺
2611,Musashino Shi,7月20日,東京都西東京市東伏見四丁目8-24ラ・フローラ武蔵野6,401号室 自殺
2613,Musashimurayama Shi,2020年12月,東京都西東京市東伏見五丁目4-1,"パレホームズ607
※告知事項あり
不動産情報サイトからの情報"
2614,Musashimurayama Shi,10～15年前,東京都武蔵村山市中藤四丁目73-1,ラブホテルの1号室と17号室でカップル同士の喧嘩で起きた殺傷事件が発生した場所...現在心霊スポットとしてされていて物件とも販売されている場所であるが依然として買い手は、見つからない
2616,Musashimurayama Shi,令和5年1月17日,東京都武蔵村山市中藤五丁目24-7,火災による死亡
2621,Musashimurayama Shi,平成29年5月3日,東京都武蔵村山市緑が丘一丁目都営村山アパート1126号棟203,火災による死亡
2623,Musashimurayama Shi,時期不明,東京都武蔵村山市大南五丁目56-1パピヨン大南 3階,心理的瑕疵物件
2624,Musashimurayama Shi,2012年頃,東京都武蔵村山市緑が丘2542,"深夜2時頃、マンションの８階から飛び降り自殺。
転落防止用の金網を貫きバリアフリー用のスロープの上に落下。"
