,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
1080,窃盗,部品ねらい,多摩中央,矢野口交番,132250.0,東京都,稲城市,東長沼,2021/3/15,20,その他,駐車（輪）場,その他
1081,窃盗,部品ねらい,多摩中央,若葉台駅前交番,132250.0,東京都,稲城市,坂浜,2021/9/11,18,一戸建住宅,その他,ナンバープレート
1082,窃盗,部品ねらい,多摩中央,貝取交番,132241.0,東京都,多摩市,落合４丁目,2021/8/8,14,４階建て以上共同住宅,駐車（輪）場,その他
1083,窃盗,部品ねらい,多摩中央,貝取交番,132241.0,東京都,多摩市,南野２丁目,2021/6/4,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1084,窃盗,部品ねらい,東大和,けやき通交番,132209.0,東京都,東大和市,清原４丁目,2021/1/17,7,一戸建住宅,駐車（輪）場,ナンバープレート
1085,窃盗,部品ねらい,東大和,三ツ木交番,132233.0,東京都,武蔵村山市,残堀４丁目,2021/11/30,18,一戸建住宅,駐車（輪）場,ナンバープレート
1086,窃盗,部品ねらい,東大和,三ツ木交番,132233.0,東京都,武蔵村山市,岸１丁目,2021/3/31,7,４階建て以上共同住宅,駐車（輪）場,その他
1087,窃盗,部品ねらい,東大和,村山交番,132233.0,東京都,武蔵村山市,緑が丘,2021/4/5,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1088,窃盗,部品ねらい,東大和,村山交番,132233.0,東京都,武蔵村山市,緑が丘,2021/4/20,19,４階建て以上共同住宅,駐車（輪）場,その他
1089,窃盗,部品ねらい,東大和,村山交番,132233.0,東京都,武蔵村山市,緑が丘,2021/5/31,19,４階建て以上共同住宅,駐車（輪）場,その他
1090,窃盗,部品ねらい,東大和,村山交番,132233.0,東京都,武蔵村山市,緑が丘,2021/10/18,23,４階建て以上共同住宅,駐車（輪）場,その他
1091,窃盗,部品ねらい,東大和,村山貯水池駐在所,132209.0,東京都,東大和市,狭山２丁目,2021/8/20,17,駐車（輪）場,駐車（輪）場,ナンバープレート
1092,窃盗,部品ねらい,東大和,玉川上水駅前交番,132209.0,東京都,東大和市,桜が丘２丁目,2021/10/16,18,４階建て以上共同住宅,駐車（輪）場,その他
1093,窃盗,部品ねらい,東大和,玉川上水駅前交番,132209.0,東京都,東大和市,桜が丘２丁目,2021/10/20,18,４階建て以上共同住宅,駐車（輪）場,その他
1094,窃盗,部品ねらい,東大和,玉川上水駅前交番,132209.0,東京都,東大和市,桜が丘３丁目,2021/1/8,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1095,窃盗,部品ねらい,東大和,高木駐在所,132209.0,東京都,東大和市,清水２丁目,2021/3/10,7,駐車（輪）場,駐車（輪）場,その他
1096,窃盗,部品ねらい,東大和,高木駐在所,132209.0,東京都,東大和市,清水２丁目,2021/6/4,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1097,窃盗,部品ねらい,青梅,今井駐在所,132055.0,東京都,青梅市,今井３丁目,2021/3/17,15,その他,駐車（輪）場,ナンバープレート
1098,窃盗,部品ねらい,青梅,新町交番,132055.0,東京都,青梅市,新町７丁目,2021/3/17,17,一戸建住宅,駐車（輪）場,ナンバープレート
1099,窃盗,部品ねらい,青梅,新町交番,132055.0,東京都,青梅市,新町７丁目,2021/9/6,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1100,窃盗,部品ねらい,青梅,新町交番,132055.0,東京都,青梅市,野上町３丁目,2021/1/31,10,４階建て以上共同住宅,駐車（輪）場,その他
1101,窃盗,部品ねらい,青梅,新町交番,132055.0,東京都,青梅市,野上町３丁目,2021/5/10,21,４階建て以上共同住宅,駐車（輪）場,その他
1102,窃盗,部品ねらい,青梅,日向和田駐在所,132055.0,東京都,青梅市,日向和田２丁目,2021/6/23,7,その他,駐車（輪）場,その他
1103,窃盗,部品ねらい,青梅,東青梅駅前交番,132055.0,東京都,青梅市,東青梅２丁目,2021/9/12,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1104,窃盗,部品ねらい,青梅,東青梅駅前交番,132055.0,東京都,青梅市,東青梅２丁目,2021/12/30,0,４階建て以上共同住宅,駐車（輪）場,その他
1105,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,河辺町７丁目,2021/1/31,13,４階建て以上共同住宅,駐車（輪）場,その他
1106,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,河辺町７丁目,2021/2/1,15,４階建て以上共同住宅,駐車（輪）場,その他
1107,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,河辺町９丁目,2021/4/6,13,４階建て以上共同住宅,駐車（輪）場,その他
1108,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,河辺町９丁目,2021/4/6,21,４階建て以上共同住宅,駐車（輪）場,その他
1109,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,河辺町１０丁目,2021/12/10,9,４階建て以上共同住宅,駐車（輪）場,その他
1110,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,野上町３丁目,2021/2/1,17,４階建て以上共同住宅,駐車（輪）場,その他
1111,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,東青梅４丁目,2021/5/30,9,一戸建住宅,駐車（輪）場,その他
1112,窃盗,部品ねらい,青梅,河辺駅前交番,132055.0,東京都,青梅市,師岡町３丁目,2021/12/27,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1113,窃盗,部品ねらい,青梅,青梅駅前交番,132055.0,東京都,青梅市,本町,2017/1/1,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1114,窃盗,部品ねらい,五日市,坂本駐在所,133051.0,東京都,日の出町,大字大久野,2021/4/28,22,駐車（輪）場,駐車（輪）場,その他
1115,窃盗,部品ねらい,五日市,平井駐在所,133051.0,東京都,日の出町,大字平井,2021/6/20,9,一戸建住宅,駐車（輪）場,ナンバープレート
1116,窃盗,部品ねらい,五日市,平井駐在所,133051.0,東京都,日の出町,大字平井,2021/11/19,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1117,窃盗,部品ねらい,福生,下福生駐在所,132187.0,東京都,福生市,大字熊川,2021/11/5,19,４階建て以上共同住宅,その他,その他
1118,窃盗,部品ねらい,福生,中福生駐在所,132187.0,東京都,福生市,大字福生,2021/5/26,23,駐車（輪）場,駐車（輪）場,その他
1119,窃盗,部品ねらい,福生,五ノ神駐在所,132276.0,東京都,羽村市,富士見平２丁目,2021/4/3,21,４階建て以上共同住宅,駐車（輪）場,その他
1120,窃盗,部品ねらい,福生,五ノ神駐在所,132276.0,東京都,羽村市,富士見平２丁目,2021/4/5,20,４階建て以上共同住宅,駐車（輪）場,その他
1121,窃盗,部品ねらい,福生,五ノ神駐在所,132276.0,東京都,羽村市,富士見平２丁目,2021/4/6,16,４階建て以上共同住宅,駐車（輪）場,その他
1122,窃盗,部品ねらい,福生,元狭山駐在所,133035.0,東京都,瑞穂町,大字二本木,2021/4/2,15,駐車（輪）場,駐車（輪）場,ナンバープレート
1123,窃盗,部品ねらい,福生,南田園駐在所,132187.0,東京都,福生市,南田園３丁目,2021/7/29,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1124,窃盗,部品ねらい,福生,小作駅前交番,132276.0,東京都,羽村市,羽加美１丁目,2021/5/2,6,その他,駐車（輪）場,その他
1125,窃盗,部品ねらい,福生,小作駅前交番,132276.0,東京都,羽村市,小作台５丁目,2021/5/2,4,駐車（輪）場,駐車（輪）場,その他
1126,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,大字熊川,2020/7/1,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1127,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,大字熊川,2021/6/11,15,４階建て以上共同住宅,駐車（輪）場,その他
1128,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,大字熊川,2021/6/11,18,４階建て以上共同住宅,駐車（輪）場,その他
1129,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,武蔵野台１丁目,2021/2/7,7,その他,駐車（輪）場,その他
1130,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,大字熊川,2021/6/11,18,４階建て以上共同住宅,駐車（輪）場,その他
1131,窃盗,部品ねらい,福生,横田交番,132187.0,東京都,福生市,大字熊川,2021/6/11,19,４階建て以上共同住宅,駐車（輪）場,その他
1132,窃盗,部品ねらい,福生,渕上駐在所,132284.0,東京都,あきる野市,渕上,2021/12/13,17,一戸建住宅,その他,その他
1133,窃盗,部品ねらい,福生,石畑上駐在所,133035.0,東京都,瑞穂町,大字石畑,2021/1/30,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1134,窃盗,部品ねらい,福生,石畑駐在所,133035.0,東京都,瑞穂町,大字殿ケ谷,2021/1/27,19,その他,駐車（輪）場,その他
1135,窃盗,部品ねらい,福生,石畑駐在所,133035.0,東京都,瑞穂町,大字殿ケ谷,2021/4/30,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
1136,窃盗,部品ねらい,福生,石畑駐在所,133035.0,東京都,瑞穂町,大字殿ケ谷,2021/10/2,14,その他,駐車（輪）場,その他
1137,窃盗,部品ねらい,福生,神明台交番,132276.0,東京都,羽村市,神明台１丁目,2021/10/29,7,４階建て以上共同住宅,駐車（輪）場,その他
1138,窃盗,部品ねらい,福生,福生駅前交番,132187.0,東京都,福生市,加美平４丁目,2021/1/30,15,４階建て以上共同住宅,駐車（輪）場,その他
1139,窃盗,部品ねらい,福生,福生駅前交番,132187.0,東京都,福生市,加美平４丁目,2021/7/4,22,４階建て以上共同住宅,その他,その他
1140,窃盗,部品ねらい,福生,福生駅前交番,132187.0,東京都,福生市,武蔵野台２丁目,2021/11/13,6,その他の住宅（３階建て以下共同住宅等）,その他,その他
1141,窃盗,部品ねらい,福生,福生駅前交番,132187.0,東京都,福生市,大字熊川,2021/6/11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1142,窃盗,部品ねらい,福生,福生駅前交番,132187.0,東京都,福生市,大字福生,2021/9/15,6,駐車（輪）場,駐車（輪）場,ナンバープレート
1143,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,秋川１丁目,2021/11/13,17,その他,駐車（輪）場,タイヤ・ホイール
1144,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,秋川３丁目,2020/11/1,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1145,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,秋川５丁目,2021/5/22,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1146,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,秋川５丁目,2021/12/3,8,駐車（輪）場,駐車（輪）場,その他
1147,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,秋川５丁目,2021/12/23,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1148,窃盗,部品ねらい,福生,秋川駅前交番,132284.0,東京都,あきる野市,油平,2021/11/18,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1149,窃盗,部品ねらい,福生,箱根ケ崎駐在所,133035.0,東京都,瑞穂町,大字箱根ケ崎,2021/7/7,21,４階建て以上共同住宅,その他,その他
1150,窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035.0,東京都,瑞穂町,大字箱根ケ崎,2021/1/16,23,一戸建住宅,駐車（輪）場,ナンバープレート
1151,窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035.0,東京都,瑞穂町,大字箱根ケ崎,2021/2/8,18,駐車（輪）場,駐車（輪）場,その他
1152,窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035.0,東京都,瑞穂町,南平２丁目,2020/11/10,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1153,窃盗,部品ねらい,福生,箱根ヶ崎駅前交番,133035.0,東京都,瑞穂町,南平２丁目,2021/8/3,17,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
1154,窃盗,部品ねらい,福生,羽村西駐在所,132276.0,東京都,羽村市,羽加美２丁目,2021/1/30,14,４階建て以上共同住宅,その他,その他
1155,窃盗,部品ねらい,福生,羽村西駐在所,132276.0,東京都,羽村市,羽西３丁目,2021/4/8,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1156,窃盗,部品ねらい,福生,羽村駅前交番,132276.0,東京都,羽村市,羽東１丁目,2021/4/6,16,４階建て以上共同住宅,駐車（輪）場,その他
1157,窃盗,部品ねらい,福生,草花駐在所,132284.0,東京都,あきる野市,草花,2021/4/11,0,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
1158,窃盗,部品ねらい,福生,菅生駐在所,132284.0,東京都,あきる野市,瀬戸岡,2021/3/16,14,一戸建住宅,その他,ナンバープレート
1159,窃盗,部品ねらい,福生,菅生駐在所,132284.0,東京都,あきる野市,瀬戸岡,2021/11/18,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1160,窃盗,部品ねらい,福生,野辺駐在所,132284.0,東京都,あきる野市,野辺,2016/2/1,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
1161,窃盗,部品ねらい,福生,野辺駐在所,132284.0,東京都,あきる野市,野辺,2021/1/1,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1162,窃盗,部品ねらい,福生,長岡駐在所,133035.0,東京都,瑞穂町,大字箱根ケ崎,2021/2/18,11,その他,その他,なし
1163,窃盗,部品ねらい,福生,長岡駐在所,133035.0,東京都,瑞穂町,大字箱根ケ崎,2021/6/16,7,その他,駐車（輪）場,その他
1164,窃盗,部品ねらい,八王子,中野交番,132012.0,東京都,八王子市,中野上町３丁目,2021/1/4,19,駐車（輪）場,駐車（輪）場,ナンバープレート
1165,窃盗,部品ねらい,八王子,中野交番,132012.0,東京都,八王子市,中野上町３丁目,2021/1/7,20,駐車（輪）場,駐車（輪）場,ナンバープレート
1166,窃盗,部品ねらい,八王子,八王子駅北口交番,132012.0,東京都,八王子市,旭町,2021/9/30,7,その他,駐車（輪）場,その他
1167,窃盗,部品ねらい,八王子,八王子駅北口交番,132012.0,東京都,八王子市,明神町２丁目,2020/12/31,18,４階建て以上共同住宅,駐車（輪）場,その他
1168,窃盗,部品ねらい,八王子,八王子駅北口交番,132012.0,東京都,八王子市,明神町３丁目,2021/4/9,16,駐車（輪）場,駐車（輪）場,その他
1169,窃盗,部品ねらい,八王子,北八王子交番,132012.0,東京都,八王子市,石川町,2021/3/6,13,その他,駐車（輪）場,その他
1170,窃盗,部品ねらい,八王子,北八王子交番,132012.0,東京都,八王子市,富士見町,2021/11/6,0,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
1171,窃盗,部品ねらい,八王子,大和田交番,132012.0,東京都,八王子市,大和田町１丁目,2021/2/11,19,４階建て以上共同住宅,その他,ナンバープレート
1172,窃盗,部品ねらい,八王子,安戸駐在所,132012.0,東京都,八王子市,暁町２丁目,2021/2/15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1173,窃盗,部品ねらい,八王子,富士森交番,132012.0,東京都,八王子市,台町１丁目,2021/8/8,22,駐車（輪）場,駐車（輪）場,ナンバープレート
1174,窃盗,部品ねらい,八王子,犬目交番,132012.0,東京都,八王子市,中野町,2021/6/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1175,窃盗,部品ねらい,八王子,稲荷坂交番,132012.0,東京都,八王子市,中野上町３丁目,2021/2/14,18,４階建て以上共同住宅,駐車（輪）場,その他
1176,窃盗,部品ねらい,八王子,稲荷坂交番,132012.0,東京都,八王子市,中野山王２丁目,2021/1/2,0,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1177,窃盗,部品ねらい,八王子,西八王子駅前交番,132012.0,東京都,八王子市,台町４丁目,2021/7/5,16,道路上,その他,その他
1178,窃盗,部品ねらい,町田,つくし野駅前交番,132098.0,東京都,町田市,つくし野３丁目,2020/12/19,19,駐車（輪）場,駐車（輪）場,その他
1179,窃盗,部品ねらい,町田,三輪駐在所,132098.0,東京都,町田市,三輪緑山１丁目,2021/4/23,6,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1180,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,中町４丁目,2021/3/14,10,４階建て以上共同住宅,駐車（輪）場,その他
1181,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,中町４丁目,2021/4/11,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1182,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,中町４丁目,2021/4/11,15,駐車（輪）場,駐車（輪）場,ナンバープレート
1183,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,森野３丁目,2021/5/31,14,その他,駐車（輪）場,その他
1184,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,森野４丁目,2021/5/15,22,４階建て以上共同住宅,駐車（輪）場,その他
1185,窃盗,部品ねらい,町田,中町交番,132098.0,東京都,町田市,森野６丁目,2021/1/1,16,その他,駐車（輪）場,ナンバープレート
1186,窃盗,部品ねらい,町田,南大谷駐在所,132098.0,東京都,町田市,南大谷,2021/4/2,18,４階建て以上共同住宅,駐車（輪）場,その他
1187,窃盗,部品ねらい,町田,原町田交番,132098.0,東京都,町田市,中町１丁目,2021/7/11,18,その他,駐車（輪）場,その他
1188,窃盗,部品ねらい,町田,原町田交番,132098.0,東京都,町田市,中町４丁目,2021/9/17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1189,窃盗,部品ねらい,町田,原町田交番,132098.0,東京都,町田市,原町田１丁目,2021/7/11,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1190,窃盗,部品ねらい,町田,大蔵駐在所,132098.0,東京都,町田市,大蔵町,2021/5/3,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1191,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,下小山田町,2021/10/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1192,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2021/6/18,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1193,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2021/9/7,13,４階建て以上共同住宅,駐車（輪）場,その他
1194,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台１丁目,2021/10/27,17,４階建て以上共同住宅,駐車（輪）場,その他
1195,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2021/8/6,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1196,窃盗,部品ねらい,町田,小山田駐在所,132098.0,東京都,町田市,小山田桜台２丁目,2021/9/9,18,４階建て以上共同住宅,駐車（輪）場,その他
1197,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2021/4/5,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1198,窃盗,部品ねらい,町田,山崎交番,132098.0,東京都,町田市,山崎町,2021/5/28,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1199,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,図師町,2021/4/20,16,一戸建住宅,駐車（輪）場,ナンバープレート
1200,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生３丁目,2021/5/22,8,その他,その他,ナンバープレート
1201,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,忠生４丁目,2021/4/10,18,一戸建住宅,駐車（輪）場,ナンバープレート
1202,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,根岸町,2021/9/25,12,その他,その他,その他
1203,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2021/3/2,11,一戸建住宅,駐車（輪）場,ナンバープレート
1204,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2021/5/25,22,４階建て以上共同住宅,駐車（輪）場,その他
1205,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2021/7/27,16,４階建て以上共同住宅,駐車（輪）場,その他
1206,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,山崎町,2021/8/14,20,一戸建住宅,駐車（輪）場,ナンバープレート
1207,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽西４丁目,2021/4/10,不明,一戸建住宅,駐車（輪）場,ナンバープレート
1208,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽西５丁目,2021/3/2,18,一戸建住宅,その他,その他
1209,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽東２丁目,2021/1/23,5,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1210,窃盗,部品ねらい,町田,忠生地区交番,132098.0,東京都,町田市,木曽東４丁目,2021/8/7,20,４階建て以上共同住宅,駐車（輪）場,その他
1211,窃盗,部品ねらい,町田,成瀬駅前交番,132098.0,東京都,町田市,南成瀬１丁目,2021/8/17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1212,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/2/19,13,４階建て以上共同住宅,駐車（輪）場,その他
1213,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/2/20,14,４階建て以上共同住宅,駐車（輪）場,その他
1214,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/3/4,18,４階建て以上共同住宅,駐車（輪）場,その他
1215,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/5/11,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1216,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/5/15,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1217,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/5/16,16,４階建て以上共同住宅,駐車（輪）場,その他
1218,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/5/24,21,４階建て以上共同住宅,その他,その他
1219,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,本町田,2021/12/8,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1220,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2021/3/26,15,４階建て以上共同住宅,駐車（輪）場,その他
1221,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東１丁目,2021/8/5,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1222,窃盗,部品ねらい,町田,木曽交番,132098.0,東京都,町田市,木曽東４丁目,2021/10/10,15,４階建て以上共同住宅,駐車（輪）場,その他
1223,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,旭町３丁目,2020/1/15,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1224,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,旭町３丁目,2021/9/9,16,駐車（輪）場,駐車（輪）場,その他
1225,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2019/2/4,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1226,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2019/3/22,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
1227,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/3/10,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1228,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/4/16,1,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
1229,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/4/16,17,４階建て以上共同住宅,駐車（輪）場,その他
1230,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/5/24,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1231,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/5/24,23,４階建て以上共同住宅,駐車（輪）場,その他
1232,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/10/20,19,４階建て以上共同住宅,駐車（輪）場,その他
1233,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/10/24,18,４階建て以上共同住宅,駐車（輪）場,その他
1234,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/12/4,19,４階建て以上共同住宅,駐車（輪）場,その他
1235,窃盗,部品ねらい,町田,本町田交番,132098.0,東京都,町田市,本町田,2021/12/8,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
1236,窃盗,部品ねらい,町田,玉川学園駐在所,132098.0,東京都,町田市,玉川学園７丁目,2021/10/6,16,一戸建住宅,駐車（輪）場,ナンバープレート
1237,窃盗,部品ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2021/1/8,6,駐車（輪）場,駐車（輪）場,その他
1238,窃盗,部品ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2021/2/22,7,駐車（輪）場,駐車（輪）場,その他
1239,窃盗,部品ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2021/4/26,8,駐車（輪）場,駐車（輪）場,その他
1240,窃盗,部品ねらい,町田,町田駅前交番,132098.0,東京都,町田市,森野１丁目,2021/11/16,6,駐車（輪）場,駐車（輪）場,その他
1241,窃盗,部品ねらい,町田,真光寺駐在所,132098.0,東京都,町田市,真光寺町,2020/10/5,16,一戸建住宅,駐車（輪）場,ナンバープレート
1242,窃盗,部品ねらい,町田,真光寺駐在所,132098.0,東京都,町田市,真光寺３丁目,2021/1/25,15,一戸建住宅,駐車（輪）場,ナンバープレート
1243,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井ヶ丘１丁目,2021/8/22,16,駐車（輪）場,駐車（輪）場,その他
1244,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井１丁目,2020/12/15,0,駐車（輪）場,駐車（輪）場,ナンバープレート
1245,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井２丁目,2021/11/14,10,駐車（輪）場,駐車（輪）場,その他
1246,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,金井３丁目,2021/7/9,17,一戸建住宅,駐車（輪）場,その他
1247,窃盗,部品ねらい,町田,藤の台団地交番,132098.0,東京都,町田市,藤の台２丁目,2021/9/16,13,４階建て以上共同住宅,駐車（輪）場,その他
1248,窃盗,部品ねらい,町田,野津田駐在所,132098.0,東京都,町田市,野津田町,2021/4/7,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
1249,窃盗,部品ねらい,町田,金森交番,132098.0,東京都,町田市,金森１丁目,2021/1/19,18,一戸建住宅,駐車（輪）場,ナンバープレート
