,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
1124,窃盗,オートバイ盗,多摩中央,唐木田駅前駐在所,132241,東京都,多摩市,唐木田１丁目,2018-11-06,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1125,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,清原３丁目,2018-03-28,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1126,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,新堀３丁目,2018-03-31,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1127,窃盗,オートバイ盗,東大和,けやき通交番,132209,東京都,東大和市,向原４丁目,2018-01-25,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1128,窃盗,オートバイ盗,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-07-12,10,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1129,窃盗,オートバイ盗,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-07-30,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1130,窃盗,オートバイ盗,東大和,南街交番,132209,東京都,東大和市,向原６丁目,2018-10-20,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1131,窃盗,オートバイ盗,東大和,奈良橋交番,132209,東京都,東大和市,蔵敷３丁目,2018-03-30,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1132,窃盗,オートバイ盗,東大和,奈良橋交番,132209,東京都,東大和市,中央２丁目,2018-02-26,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1133,窃盗,オートバイ盗,東大和,奈良橋交番,132209,東京都,東大和市,奈良橋５丁目,2018-04-22,03,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1134,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,大南１丁目,2018-04-20,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1135,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,大南２丁目,2018-05-13,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1136,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2017-04-16,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1137,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,学園１丁目,2018-03-13,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1138,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,三ツ藤１丁目,2018-07-03,02,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1139,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,神明２丁目,2018-08-16,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1140,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,中藤３丁目,2018-05-19,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1141,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,中藤３丁目,2018-08-16,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1142,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,中藤４丁目,2018-08-25,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1143,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,残堀５丁目,2014-07-01,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1144,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,三ツ藤３丁目,2018-04-30,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1145,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,三ツ木１丁目,2018-08-11,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1146,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,三ツ木５丁目,2018-08-13,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1147,窃盗,オートバイ盗,東大和,残堀駐在所,132233,東京都,武蔵村山市,伊奈平５丁目,2018-02-10,15,道路上,キーなし,なし,自動二輪（50cc超）
1148,窃盗,オートバイ盗,東大和,玉川上水駅前交番,132233,東京都,武蔵村山市,大南５丁目,2018-07-21,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1149,窃盗,オートバイ盗,青梅,東青梅駅前交番,132055,東京都,青梅市,東青梅２丁目,2017-01-04,19,道路上,キーなし,なし,原動機付自転車（50cc以下）
1150,窃盗,オートバイ盗,青梅,東青梅駅前交番,132055,東京都,青梅市,東青梅２丁目,2017-11-01,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1151,窃盗,オートバイ盗,青梅,友田駐在所,132055,東京都,青梅市,友田町５丁目,2017-06-24,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1152,窃盗,オートバイ盗,青梅,友田駐在所,132055,東京都,青梅市,吹上,2018-03-17,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1153,窃盗,オートバイ盗,青梅,大門駐在所,132055,東京都,青梅市,大門１丁目,2018-11-01,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1154,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,今井１丁目,2018-03-21,09,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1155,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,今寺１丁目,2018-05-19,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1156,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町１丁目,2018-11-16,17,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1157,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町３丁目,2018-05-07,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1158,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町５丁目,2012-12-01,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1159,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町７丁目,2018-07-20,06,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1160,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町８丁目,2018-09-01,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1161,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町８丁目,2018-12-22,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1162,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町９丁目,2018-01-15,13,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1163,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,野上町３丁目,2018-11-08,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1164,窃盗,オートバイ盗,青梅,今井駐在所,132055,東京都,青梅市,今井２丁目,2018-03-18,11,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1165,窃盗,オートバイ盗,青梅,今井駐在所,132055,東京都,青梅市,今井３丁目,2018-03-18,20,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1166,窃盗,オートバイ盗,青梅,青梅駅前交番,132055,東京都,青梅市,千ヶ瀬町６丁目,2018-04-27,12,その他,キーなし,なし,原動機付自転車（50cc以下）
1167,窃盗,オートバイ盗,青梅,青梅駅前交番,132055,東京都,青梅市,上町,2018-12-06,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1168,窃盗,オートバイ盗,青梅,青梅駅前交番,132055,東京都,青梅市,仲町,2018-10-16,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1169,窃盗,オートバイ盗,青梅,河辺駅前交番,132055,東京都,青梅市,河辺町９丁目,2018-11-16,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1170,窃盗,オートバイ盗,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷台,2018-04-19,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1171,窃盗,オートバイ盗,五日市,留原駐在所,132284,東京都,あきる野市,小和田,2018-06-18,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1172,窃盗,オートバイ盗,五日市,平井駐在所,133051,東京都,日の出町,大字大久野,2018-03-24,21,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
1173,窃盗,オートバイ盗,福生,福生駅前交番,132187,東京都,福生市,加美平２丁目,2018-10-03,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1174,窃盗,オートバイ盗,福生,福生駅前交番,132187,東京都,福生市,加美平４丁目,2018-05-07,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1175,窃盗,オートバイ盗,福生,福生駅前交番,132187,東京都,福生市,武蔵野台２丁目,2018-04-08,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1176,窃盗,オートバイ盗,福生,横田交番,132187,東京都,福生市,大字熊川,2018-02-19,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1177,窃盗,オートバイ盗,福生,内出交番,132187,東京都,福生市,大字熊川,2016-12-10,10,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1178,窃盗,オートバイ盗,福生,下福生駐在所,132187,東京都,福生市,大字熊川,2018-01-17,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1179,窃盗,オートバイ盗,福生,上福生駐在所,132187,東京都,福生市,加美平３丁目,2018-09-06,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1180,窃盗,オートバイ盗,福生,上福生駐在所,132187,東京都,福生市,大字福生,2018-08-09,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1181,窃盗,オートバイ盗,福生,石畑駐在所,133035,東京都,瑞穂町,大字殿ケ谷,2018-06-24,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1182,窃盗,オートバイ盗,福生,石畑駐在所,133035,東京都,瑞穂町,大字武蔵,2018-02-13,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1183,窃盗,オートバイ盗,福生,長岡駐在所,133035,東京都,瑞穂町,大字箱根ケ崎,2018-05-19,11,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1184,窃盗,オートバイ盗,福生,武蔵野駐在所,133035,東京都,瑞穂町,むさし野１丁目,2018-09-06,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1185,窃盗,オートバイ盗,福生,羽村駅前交番,132276,東京都,羽村市,川崎３丁目,2018-06-20,09,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1186,窃盗,オートバイ盗,福生,羽村駅前交番,132276,東京都,羽村市,五ノ神３丁目,2018-10-30,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1187,窃盗,オートバイ盗,福生,羽村駅前交番,132276,東京都,羽村市,羽東１丁目,2018-03-29,12,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1188,窃盗,オートバイ盗,福生,羽村駅前交番,132276,東京都,羽村市,羽東２丁目,2018-05-20,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1189,窃盗,オートバイ盗,福生,野辺駐在所,132284,東京都,あきる野市,野辺,2018-02-16,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1190,窃盗,オートバイ盗,福生,野辺駐在所,132284,東京都,あきる野市,野辺,2018-10-25,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1191,窃盗,オートバイ盗,福生,二宮駐在所,132284,東京都,あきる野市,野辺,2018-04-28,16,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1192,窃盗,オートバイ盗,福生,渕上駐在所,132284,東京都,あきる野市,渕上,2018-03-01,16,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1193,窃盗,オートバイ盗,福生,渕上駐在所,132284,東京都,あきる野市,渕上,2018-08-13,21,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1194,窃盗,オートバイ盗,福生,小作駅前交番,132276,東京都,羽村市,栄町２丁目,2018-07-13,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1195,窃盗,オートバイ盗,福生,小作駅前交番,132276,東京都,羽村市,小作台２丁目,2018-10-29,11,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1196,窃盗,オートバイ盗,福生,小作駅前交番,132276,東京都,羽村市,小作台２丁目,2018-10-29,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1197,窃盗,オートバイ盗,福生,小作駅前交番,132276,東京都,羽村市,小作台３丁目,2018-08-14,05,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1198,窃盗,オートバイ盗,福生,五ノ神駐在所,132276,東京都,羽村市,五ノ神２丁目,2018-04-08,12,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1199,窃盗,オートバイ盗,福生,秋川駅前交番,132187,東京都,福生市,武蔵野台１丁目,2018-05-08,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1200,窃盗,オートバイ盗,福生,秋川駅前交番,132284,東京都,あきる野市,油平,2018-06-14,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1201,窃盗,オートバイ盗,福生,秋川駅前交番,132284,東京都,あきる野市,雨間,2018-08-12,07,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1202,窃盗,オートバイ盗,福生,秋川駅前交番,132284,東京都,あきる野市,瀬戸岡,2018-05-12,18,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1203,窃盗,オートバイ盗,福生,秋川駅前交番,132284,東京都,あきる野市,原小宮１丁目,2018-07-26,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1204,窃盗,オートバイ盗,福生,小川駐在所,132284,東京都,あきる野市,小川東１丁目,2013-08-01,不明,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1205,窃盗,オートバイ盗,福生,小川駐在所,132284,東京都,あきる野市,二宮,2018-10-08,00,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1206,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,大字箱根ケ崎,2018-08-03,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1207,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎西松原,2018-04-13,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1208,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎東松原,2018-05-12,00,一戸建住宅,キーなし,あり,自動二輪（50cc超）
1209,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,箱根ケ崎東松原,2018-09-13,22,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1210,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,南平２丁目,2018-05-14,19,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1211,窃盗,オートバイ盗,福生,箱根ヶ崎駅前交番,133035,東京都,瑞穂町,南平２丁目,2018-08-06,18,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1212,窃盗,オートバイ盗,八王子,追分交番,132012,東京都,八王子市,元本郷町３丁目,2018-05-22,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
1213,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,中野上町２丁目,2018-04-05,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1214,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,中野上町３丁目,2017-12-01,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1215,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,中野上町３丁目,2018-04-01,21,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1216,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,中野上町３丁目,2018-06-18,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1217,窃盗,オートバイ盗,八王子,中野交番,132012,東京都,八王子市,中野上町４丁目,2018-09-21,07,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1218,窃盗,オートバイ盗,八王子,富士森交番,132012,東京都,八王子市,台町４丁目,2018-02-24,05,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1219,窃盗,オートバイ盗,八王子,富士森交番,132012,東京都,八王子市,緑町,2018-03-24,11,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1220,窃盗,オートバイ盗,八王子,富士森交番,132012,東京都,八王子市,緑町,2018-09-12,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1221,窃盗,オートバイ盗,八王子,富士森交番,132012,東京都,八王子市,緑町,2018-10-16,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1222,窃盗,オートバイ盗,八王子,八王子駅南口交番,132012,東京都,八王子市,子安町１丁目,2018-04-18,21,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1223,窃盗,オートバイ盗,八王子,八王子駅北口交番,132012,東京都,八王子市,旭町,2018-08-21,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1224,窃盗,オートバイ盗,八王子,八王子駅北口交番,132012,東京都,八王子市,丹木町３丁目,2018-04-01,17,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1225,窃盗,オートバイ盗,八王子,元横山交番,132012,東京都,八王子市,元横山町３丁目,2018-05-11,不明,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1226,窃盗,オートバイ盗,八王子,大和田交番,132012,東京都,八王子市,大和田町３丁目,2015-05-02,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1227,窃盗,オートバイ盗,八王子,大和田交番,132012,東京都,八王子市,大和田町７丁目,2013-06-11,不明,その他,キーなし,あり,原動機付自転車（50cc以下）
1228,窃盗,オートバイ盗,八王子,稲荷坂交番,132012,東京都,八王子市,中町,2018-05-11,22,駐車（輪）場,キーなし,あり,原動機付自転車（50cc以下）
1229,窃盗,オートバイ盗,八王子,稲荷坂交番,132012,東京都,八王子市,中野上町１丁目,2018-03-04,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1230,窃盗,オートバイ盗,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王１丁目,2018-04-25,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1231,窃盗,オートバイ盗,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王２丁目,2018-04-26,01,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1232,窃盗,オートバイ盗,八王子,稲荷坂交番,132012,東京都,八王子市,中野山王３丁目,2018-08-26,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1233,窃盗,オートバイ盗,八王子,石川駐在所,132012,東京都,八王子市,宇津木町,2018-05-26,21,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1234,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,犬目町,2018-04-03,20,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1235,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,犬目町,2018-04-03,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1236,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,犬目町,2018-09-11,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1237,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,中野町,2018-03-20,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1238,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-02-23,06,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1239,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-04-03,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1240,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-05-10,20,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1241,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-05-11,08,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
1242,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-05-14,21,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,原動機付自転車（50cc以下）
1243,窃盗,オートバイ盗,八王子,犬目交番,132012,東京都,八王子市,楢原町,2018-05-15,05,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
1244,窃盗,オートバイ盗,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2018-03-20,01,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1245,窃盗,オートバイ盗,八王子,下川口駐在所,132012,東京都,八王子市,川口町,2018-05-21,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1246,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,左入町,2018-02-19,11,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1247,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,滝山町１丁目,2018-03-28,23,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1248,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,丹木町１丁目,2016-03-19,15,その他,キーなし,なし,原動機付自転車（50cc以下）
1249,窃盗,オートバイ盗,八王子,丹木駐在所,132012,東京都,八王子市,丹木町３丁目,2018-03-16,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1250,窃盗,オートバイ盗,八王子,久保山駐在所,132012,東京都,八王子市,久保山町１丁目,2018-03-27,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
1251,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,原町田６丁目,2018-01-30,13,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1252,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-03-04,08,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1253,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-04-30,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1254,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-08-24,08,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1255,窃盗,オートバイ盗,町田,町田駅前交番,132098,東京都,町田市,森野１丁目,2018-12-08,16,道路上,キーなし,なし,原動機付自転車（50cc以下）
1256,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,旭町１丁目,2018-05-28,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1257,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,旭町１丁目,2018-10-06,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1258,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町２丁目,2018-12-27,22,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1259,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町３丁目,2018-06-28,07,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1260,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町３丁目,2018-08-23,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1261,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町３丁目,2018-08-31,02,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1262,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,中町３丁目,2018-10-10,18,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1263,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,森野４丁目,2018-06-18,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
1264,窃盗,オートバイ盗,町田,中町交番,132098,東京都,町田市,森野４丁目,2018-09-27,22,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1265,窃盗,オートバイ盗,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2015-03-01,09,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1266,窃盗,オートバイ盗,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2018-02-05,16,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1267,窃盗,オートバイ盗,町田,原町田交番,132098,東京都,町田市,原町田２丁目,2018-09-09,13,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
1268,窃盗,オートバイ盗,町田,原町田交番,132098,東京都,町田市,金井５丁目,2018-08-17,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
1269,窃盗,オートバイ盗,町田,森野交番,132098,東京都,町田市,森野３丁目,2018-03-02,19,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
1270,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森２丁目,2018-01-16,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1271,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森２丁目,2018-01-31,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1272,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森２丁目,2018-09-23,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
1273,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森３丁目,2018-05-15,17,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1274,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森東１丁目,2018-01-17,23,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
1275,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森東３丁目,2018-06-23,02,道路上,キーなし,なし,原動機付自転車（50cc以下）
1276,窃盗,オートバイ盗,町田,金森交番,132098,東京都,町田市,金森東３丁目,2018-07-11,04,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
1277,窃盗,オートバイ盗,町田,鶴間交番,132098,東京都,町田市,小川５丁目,2018-11-28,00,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
